counter,    accel.x,    accel.y,    accel.z,    gyro.p,    gyro.q,    gyro.r,    rot->phi,    rot->theta,    rot->psi,    rates->p,    rates->q,    rates->r,    pos->x, pos->y, pos->z,    COMMAND_THRUST,    COMMAND_ROLL,    COMMAND_PITCH,    COMMAND_YAW,    rpm_obs[0],    rpm_obs[1],    rpm_obs[2],    rpm_obs[3],    dr_state.x,    dr_state.y
4034,1945,-997,-9210,185,-87,67,-0.004624,-0.456485,-1.101371,0.079102,-0.007812,-0.004639,-3.648438,3.359375,-1.589844,5701,-115,-534,-890,8435,7636,9137,8206,0.282083,0.000746
4035,-1038,897,-3935,80,298,-102,-0.004420,-0.456349,-1.101462,0.053467,0.086182,-0.045898,-3.648438,3.359375,-1.589844,5700,-96,-604,-884,8414,7636,9127,8211,0.284987,0.000744
4036,-2563,902,-9551,-207,-311,17,-0.004488,-0.456417,-1.101462,-0.016602,-0.062500,-0.016846,-3.648438,3.359375,-1.589844,5700,-51,-516,-883,8382,7641,9149,8212,0.287907,0.000741
4037,-2169,-400,-16619,-154,-1022,74,-0.004489,-0.456825,-1.101279,-0.003662,-0.236084,-0.002930,-3.648438,3.359375,-1.589844,5700,-53,-396,-885,8397,7648,9161,8187,0.290841,0.000738
4038,1389,-1173,-10186,268,-586,6,-0.004285,-0.457029,-1.101339,0.099365,-0.129639,-0.019531,-3.648438,3.359375,-1.589844,5701,-110,-457,-885,8375,7646,9158,8201,0.293790,0.000735
4039,757,634,-5139,189,472,-76,-0.004081,-0.456689,-1.101431,0.080078,0.128662,-0.039551,-3.648438,3.359375,-1.589844,5701,-100,-634,-880,8391,7642,9154,8210,0.296754,0.000732
4040,-2078,517,-11255,-235,-10,-87,-0.004148,-0.456621,-1.101492,-0.023438,0.010986,-0.042236,-3.648438,3.359375,-1.589844,5701,-40,-568,-875,8374,7643,9167,8207,0.299732,0.000729
4041,-3552,-219,-12065,-252,-1272,-178,-0.004081,-0.457029,-1.101613,-0.027588,-0.297119,-0.064453,-3.648438,3.359375,-1.589844,5701,-30,-360,-864,8386,7667,9142,8200,0.302726,0.000726
4042,851,541,-10718,-538,-584,-89,-0.004218,-0.457301,-1.101460,-0.097412,-0.129150,-0.042725,-3.656250,3.296875,-1.589844,5701,19,-461,-857,8384,7661,9153,8212,0.305734,0.000722
4043,905,900,-10099,-880,486,-26,-0.004489,-0.456961,-1.101552,-0.180908,0.132080,-0.027344,-3.656250,3.296875,-1.589844,5702,82,-637,-853,8363,7651,9154,8216,0.308756,0.000719
4044,-1739,-219,-11001,-841,0,-163,-0.004829,-0.456893,-1.101552,-0.171387,0.013428,-0.060791,-3.656250,3.296875,-1.589844,5701,95,-571,-842,8379,7646,9143,8219,0.311794,0.000715
4045,-2041,-1139,-10230,-403,-756,-98,-0.004898,-0.457165,-1.101703,-0.064453,-0.171143,-0.044922,-3.656250,3.296875,-1.589844,5701,45,-452,-833,8365,7642,9144,8232,0.314846,0.000711
4046,-22,-319,-9744,-130,-207,-67,-0.004898,-0.457165,-1.101734,0.002197,-0.037109,-0.037354,-3.656250,3.296875,-1.589844,5702,13,-540,-825,8390,7638,9133,8246,0.317913,0.000707
4047,499,163,-10348,-65,276,-80,-0.004830,-0.456961,-1.101673,0.018066,0.080811,-0.040527,-3.656250,3.296875,-1.589844,5702,0,-624,-817,8375,7635,9138,8244,0.320995,0.000703
4048,-1515,-17,-12379,-74,-148,-41,-0.004694,-0.456893,-1.101673,0.015869,-0.022705,-0.031006,-3.656250,3.296875,-1.589844,5701,-4,-564,-810,8387,7602,9124,8271,0.324091,0.000699
4049,-1045,-234,-12539,-47,-396,132,-0.004694,-0.456893,-1.101673,0.022461,-0.083252,0.011230,-3.656250,3.296875,-1.589844,5701,-13,-527,-812,8383,7609,9119,8280,0.327202,0.000694
4050,-314,409,-7556,-132,65,89,-0.004626,-0.456893,-1.101704,0.001709,0.029297,0.000732,-3.656250,3.296875,-1.589844,5701,-5,-605,-812,8393,7610,9110,8303,0.330328,0.000690
4051,-966,1000,-9413,-416,122,-82,-0.004693,-0.456757,-1.101735,-0.067627,0.043213,-0.041016,-3.656250,3.296875,-1.589844,5701,36,-621,-806,8384,7610,9108,8296,0.333468,0.000685
4052,-890,239,-15597,-645,-350,117,-0.004965,-0.456757,-1.101522,-0.123535,-0.072021,0.007568,-3.656250,3.296875,-1.589844,5701,74,-548,-809,8377,7589,9116,8315,0.336623,0.000680
4053,-396,-351,-11431,-479,-78,207,-0.005237,-0.456689,-1.101462,-0.083008,-0.005615,0.029541,-3.656250,3.296875,-1.589844,5701,58,-595,-817,8383,7594,9110,8333,0.339793,0.000675
4054,-2622,-441,-4022,-180,159,-143,-0.005237,-0.456553,-1.101492,-0.010010,0.052246,-0.055908,-3.656250,3.296875,-1.589844,5701,19,-638,-809,8373,7572,9112,8327,0.342977,0.000670
4055,-1889,48,-14470,-137,-625,-276,-0.005169,-0.456757,-1.101674,0.000488,-0.139160,-0.088379,-3.656250,3.296875,-1.589844,5701,11,-510,-795,8369,7583,9123,8340,0.346176,0.000664
4056,-674,207,-18505,-80,-1133,-26,-0.005034,-0.457165,-1.101734,0.014404,-0.263184,-0.027344,-3.656250,3.296875,-1.589844,5701,1,-413,-791,8376,7563,9108,8344,0.349389,0.000659
4057,1301,-70,-13711,10,-438,37,-0.005035,-0.457301,-1.101581,0.036377,-0.093506,-0.011963,-3.656250,3.296875,-1.589844,5702,-16,-511,-789,8369,7579,9108,8356,0.352616,0.000653
4058,-1166,31,-1701,213,209,-217,-0.004831,-0.457165,-1.101703,0.085938,0.064453,-0.073975,-3.656250,3.296875,-1.589844,5702,-53,-616,-776,8366,7562,9096,8363,0.355859,0.000648
4059,-1990,129,-11074,0,-551,-361,-0.004626,-0.457369,-1.101795,0.033936,-0.121094,-0.109131,-3.656250,3.238281,-1.589844,5702,-30,-495,-755,8350,7575,9089,8361,0.359115,0.000642
4060,-524,485,-18193,-85,-645,21,-0.004490,-0.457641,-1.101855,0.013184,-0.144043,-0.015869,-3.656250,3.238281,-1.589844,5702,-20,-477,-750,8344,7589,9095,8370,0.362387,0.000635
4061,2314,317,-7068,-50,425,178,-0.004558,-0.457301,-1.101946,0.021729,0.117188,0.022461,-3.656250,3.238281,-1.589844,5702,-27,-656,-752,8345,7575,9090,8367,0.365673,0.000629
4062,-841,-480,-4597,202,300,-98,-0.004285,-0.457097,-1.101613,0.083252,0.086670,-0.044922,-3.656250,3.238281,-1.589844,5702,-66,-650,-744,8362,7593,9090,8365,0.368973,0.000623
4063,-1901,-390,-16680,152,-298,-126,-0.004081,-0.457165,-1.101704,0.071045,-0.059326,-0.051758,-3.656250,3.238281,-1.589844,5702,-65,-564,-734,8358,7602,9087,8373,0.372288,0.000616
4064,-93,51,-11719,178,119,187,-0.004013,-0.457029,-1.101704,0.077393,0.042480,0.024658,-3.656250,3.238281,-1.589844,5702,-74,-639,-738,8352,7608,9086,8370,0.375617,0.000610
4065,-1881,41,-1958,217,-78,130,-0.003877,-0.456893,-1.101704,0.086914,-0.005615,0.010742,-3.656250,3.238281,-1.589844,5701,-84,-612,-740,8333,7603,9095,8371,0.378960,0.000603
4066,-1832,80,-14750,-32,-884,-185,-0.003742,-0.457301,-1.101764,0.026123,-0.202393,-0.066162,-3.656250,3.238281,-1.589844,5701,-51,-476,-729,8313,7609,9104,8377,0.382319,0.000596
4067,189,444,-19220,-207,-111,-2,-0.003673,-0.457233,-1.101643,-0.016602,-0.013672,-0.021484,-3.656250,3.238281,-1.589844,5702,-25,-597,-726,8316,7616,9102,8370,0.385691,0.000589
4068,305,444,-4477,-215,581,213,-0.003809,-0.456893,-1.101552,-0.018555,0.155273,0.031006,-3.656250,3.238281,-1.589844,5702,-19,-717,-733,8316,7617,9115,8372,0.389078,0.000582
4069,-3697,-334,-4380,-124,-213,8,-0.003809,-0.456893,-1.101552,0.003662,-0.038574,-0.019043,-3.656250,3.238281,-1.589844,5701,-27,-598,-731,8299,7620,9119,8380,0.392479,0.000575
4070,-1188,-800,-18362,-163,-821,-239,-0.003674,-0.457233,-1.101673,-0.005859,-0.187012,-0.079346,-3.656250,3.238281,-1.589844,5701,-18,-496,-718,8280,7624,9110,8376,0.395895,0.000568
4071,952,-24,-12717,37,117,-100,-0.003605,-0.457165,-1.101734,0.042969,0.041992,-0.045410,-3.656250,3.238281,-1.589844,5702,-45,-646,-711,8268,7628,9119,8378,0.399325,0.000561
4072,-1576,629,-3843,-67,346,122,-0.003537,-0.456893,-1.101644,0.017578,0.097900,0.008789,-3.656250,3.238281,-1.589844,5702,-31,-690,-713,8291,7627,9124,8389,0.402769,0.000553
4073,-2036,-312,-14209,-220,-640,-100,-0.003537,-0.457097,-1.101613,-0.019775,-0.142822,-0.045410,-3.656250,3.238281,-1.589844,5701,-7,-533,-705,8268,7626,9124,8372,0.406228,0.000546
4074,-767,-378,-14970,-82,-836,-220,-0.003469,-0.457369,-1.101703,0.013916,-0.190674,-0.074707,-3.656250,3.238281,-1.589844,5702,-25,-492,-691,8267,7626,9114,8392,0.409701,0.000538
4075,1353,824,-5954,-56,6,21,-0.003401,-0.457369,-1.101703,0.020264,0.014893,-0.015869,-3.656250,3.238281,-1.589844,5702,-27,-623,-687,8261,7630,9120,8389,0.413188,0.000530
4076,-1911,773,-8813,-353,-215,156,-0.003537,-0.457301,-1.101703,-0.052246,-0.039062,0.017090,-3.656250,3.179688,-1.578125,5702,16,-588,-690,8254,7630,9115,8402,0.416689,0.000522
4077,-1289,-700,-16095,-516,-906,63,-0.003674,-0.457573,-1.101550,-0.092041,-0.207764,-0.005615,-3.656250,3.179688,-1.578125,5702,47,-471,-690,8274,7606,9114,8379,0.420205,0.000515
4078,-1121,-627,-14671,-119,-826,61,-0.003606,-0.457778,-1.101520,0.004883,-0.188232,-0.006104,-3.656250,3.179688,-1.578125,5702,-3,-473,-690,8271,7637,9113,8406,0.423735,0.000507
4079,848,19,-5963,-56,-82,178,-0.003606,-0.457778,-1.101520,0.020264,-0.006592,0.022461,-3.656250,3.179688,-1.578125,5703,-10,-589,-696,8267,7637,9096,8412,0.427279,0.000498
4080,-1933,348,-8081,-191,-403,111,-0.003674,-0.457846,-1.101489,-0.012695,-0.084961,0.006104,-3.656250,3.179688,-1.578125,5703,7,-537,-700,8264,7640,9095,8399,0.430838,0.000490
4081,-1800,68,-15415,-170,-976,-45,-0.003675,-0.458254,-1.101305,-0.007568,-0.224854,-0.031982,-3.656250,3.179688,-1.578125,5703,4,-439,-697,8259,7638,9087,8403,0.434411,0.000482
4082,885,-207,-12473,2,-329,93,-0.003607,-0.458322,-1.101305,0.034424,-0.066895,0.001709,-3.656250,3.179688,-1.578125,5704,-21,-540,-701,8282,7640,9073,8410,0.437998,0.000474
4083,-1062,680,-5888,-50,285,71,-0.003539,-0.458118,-1.101397,0.021729,0.083008,-0.003662,-3.656250,3.179688,-1.578125,5704,-16,-647,-703,8283,7645,9061,8412,0.441599,0.000465
4084,-1913,529,-10803,-350,-233,-161,-0.003539,-0.458186,-1.101397,-0.051514,-0.043457,-0.060303,-3.656250,3.179688,-1.578125,5703,28,-573,-695,8298,7648,9068,8382,0.445215,0.000457
4085,-2231,-31,-13474,-224,-658,-82,-0.003676,-0.458390,-1.101579,-0.020752,-0.147217,-0.041016,-3.656250,3.179688,-1.578125,5703,13,-507,-690,8287,7645,9063,8404,0.448844,0.000448
4086,-258,53,-9502,-61,-54,26,-0.003608,-0.458322,-1.101579,0.019043,0.000244,-0.014648,-3.656250,3.179688,-1.578125,5704,-8,-608,-688,8278,7667,9061,8413,0.452488,0.000439
4087,-305,-163,-8233,52,272,-255,-0.003403,-0.458118,-1.101549,0.046631,0.079834,-0.083252,-3.656250,3.179688,-1.578125,5704,-26,-670,-674,8305,7653,9071,8398,0.456146,0.000431
4088,-3232,551,-11419,21,-638,-398,-0.003199,-0.458322,-1.101701,0.039062,-0.142334,-0.118164,-3.656250,3.179688,-1.578125,5703,-26,-527,-651,8285,7653,9072,8409,0.459819,0.000422
4089,-627,-117,-13278,47,-897,-119,-0.003063,-0.458662,-1.101822,0.045410,-0.205566,-0.050049,-3.656250,3.179688,-1.578125,5704,-32,-478,-639,8298,7655,9053,8416,0.463505,0.000413
4090,696,26,-9386,252,-91,-137,-0.002859,-0.458662,-1.101974,0.095459,-0.008789,-0.054443,-3.656250,3.179688,-1.578125,5704,-66,-605,-626,8292,7655,9059,8415,0.467206,0.000404
4091,-351,358,-8463,268,322,-316,-0.002519,-0.458458,-1.102187,0.099365,0.092041,-0.098145,-3.656250,3.179688,-1.578125,5704,-76,-680,-603,8277,7651,9068,8417,0.470920,0.000395
4092,-752,131,-13518,95,-176,-139,-0.002450,-0.458390,-1.102279,0.057129,-0.029541,-0.054932,-3.656250,3.179688,-1.578125,5704,-55,-610,-588,8260,7646,9060,8422,0.474649,0.000385
4093,-1193,-129,-11434,152,-309,215,-0.002314,-0.458458,-1.101944,0.071045,-0.062012,0.031494,-3.656250,3.097656,-1.578125,5704,-68,-594,-589,8255,7664,9060,8425,0.478392,0.000376
4094,-344,-527,-5306,366,119,0,-0.002042,-0.458254,-1.102035,0.123291,0.042480,-0.020996,-3.656250,3.097656,-1.578125,5704,-103,-668,-582,8280,7661,9064,8422,0.482149,0.000367
4095,-1677,822,-11020,357,-180,-174,-0.001770,-0.458254,-1.102127,0.121094,-0.030518,-0.063477,-3.656250,3.097656,-1.578125,5704,-109,-625,-568,8255,7662,9072,8429,0.485920,0.000357
4096,-1414,631,-17124,-37,-588,261,-0.001634,-0.458390,-1.102065,0.024902,-0.130127,0.042725,-3.656250,3.097656,-1.578125,5704,-57,-557,-574,8217,7677,9072,8433,0.489705,0.000348
4097,612,-829,-9942,52,-30,320,-0.001702,-0.458390,-1.102005,0.046631,0.006104,0.057129,-3.656250,3.097656,-1.578125,5704,-69,-647,-584,8219,7675,9072,8440,0.493504,0.000339
4098,-4334,-212,-2330,294,26,-143,-0.001361,-0.458186,-1.101762,0.105713,0.019775,-0.055908,-3.656250,3.097656,-1.578125,5704,-105,-660,-575,8213,7690,9078,8442,0.497317,0.000329
4099,-2014,546,-15268,-85,-882,-187,-0.001293,-0.458594,-1.101851,0.013184,-0.201904,-0.066650,-3.656250,3.097656,-1.578125,5703,-51,-508,-564,8210,7685,9080,8450,0.501144,0.000320
4100,-275,590,-18280,-278,-1009,209,-0.001430,-0.459071,-1.101760,-0.033936,-0.232910,0.030029,-3.656250,3.097656,-1.578125,5704,-19,-473,-570,8190,7703,9074,8435,0.504986,0.000311
4101,1918,-580,-12478,-259,-15,165,-0.001430,-0.459003,-1.101760,-0.029297,0.009766,0.019287,-3.656250,3.097656,-1.578125,5705,-14,-627,-575,8190,7696,9071,8448,0.508841,0.000301
4102,-2937,-588,-643,137,150,-335,-0.001294,-0.458866,-1.101912,0.067383,0.050049,-0.102783,-3.656250,3.097656,-1.578125,5705,-67,-659,-558,8181,7704,9073,8448,0.512710,0.000292
4103,-2054,265,-13264,-255,-904,-298,-0.001157,-0.459207,-1.101882,-0.028320,-0.207275,-0.093750,-3.656250,3.097656,-1.578125,5705,-7,-488,-541,8186,7699,9069,8457,0.516593,0.000282
4104,1500,380,-18128,-361,-89,187,-0.001294,-0.459207,-1.101882,-0.054199,-0.008301,0.024658,-3.656250,3.097656,-1.578125,5705,12,-621,-544,8167,7712,9068,8455,0.520490,0.000273
4105,1510,-671,-5134,-202,682,82,-0.001294,-0.458730,-1.101912,-0.015381,0.179932,-0.000977,-3.656250,3.097656,-1.578125,5705,-3,-758,-543,8187,7712,9065,8460,0.524401,0.000263
4106,-2327,-12,-6176,-309,-213,-58,-0.001362,-0.458730,-1.101912,-0.041504,-0.038574,-0.035156,-3.656250,3.097656,-1.578125,5704,16,-625,-537,8174,7722,9051,8465,0.528326,0.000254
4107,-1198,151,-16513,-758,-146,132,-0.001634,-0.458730,-1.101851,-0.151123,-0.022217,0.011230,-3.656250,3.097656,-1.578125,5704,89,-644,-540,8178,7700,9049,8486,0.532265,0.000245
4108,-664,161,-8180,-1017,63,115,-0.002042,-0.458594,-1.101669,-0.214355,0.028809,0.007080,-3.656250,3.097656,-1.578125,5704,141,-683,-542,8168,7718,9054,8493,0.536218,0.000235
4109,-2934,290,-4991,-1089,-1107,26,-0.002519,-0.459071,-1.101638,-0.231934,-0.256836,-0.014648,-3.656250,3.097656,-1.578125,5704,170,-484,-541,8179,7690,9022,8497,0.540185,0.000226
4110,-164,326,-18959,-1183,-1102,324,-0.003132,-0.459547,-1.101485,-0.254883,-0.255615,0.058105,-3.656250,3.039062,-1.566406,5705,204,-467,-554,8184,7705,9027,8513,0.544166,0.000216
4111,2366,-502,-15933,-823,547,518,-0.003473,-0.459139,-1.101363,-0.166992,0.146973,0.105469,-3.656250,3.039062,-1.566406,5706,169,-732,-578,8181,7682,9017,8514,0.548160,0.000206
4112,-1057,-1100,-974,-448,891,309,-0.003744,-0.458662,-1.101273,-0.075439,0.230957,0.054443,-3.656250,3.039062,-1.566406,5705,123,-807,-595,8197,7673,9018,8544,0.552169,0.000197
4113,-6339,234,-4989,-276,-804,71,-0.003745,-0.458935,-1.100968,-0.033447,-0.182861,-0.003662,-3.656250,3.039062,-1.566406,5704,96,-543,-602,8201,7661,9002,8557,0.556191,0.000187
4114,-730,265,-18708,-398,-1176,333,-0.003950,-0.459547,-1.100693,-0.063232,-0.273682,0.060303,-3.656250,3.039062,-1.566406,5705,109,-471,-622,8217,7647,8992,8557,0.560227,0.000177
4115,1190,561,-10742,-496,438,226,-0.004154,-0.459207,-1.100723,-0.087158,0.120361,0.034180,-3.656250,3.039062,-1.566406,5706,120,-728,-638,8232,7647,8971,8562,0.564277,0.000167
4116,-3033,763,-7346,-749,0,-139,-0.004426,-0.459139,-1.100693,-0.148926,0.013428,-0.054932,-3.656250,3.039062,-1.566406,5705,158,-663,-636,8234,7633,8981,8568,0.568341,0.000157
4117,-1970,534,-17236,-935,-1024,128,-0.004835,-0.459479,-1.100662,-0.194336,-0.236572,0.010254,-3.656250,3.039062,-1.566406,5705,194,-495,-646,8236,7622,8985,8589,0.572418,0.000147
4118,2027,-478,-12720,-599,-4,427,-0.005108,-0.459479,-1.100296,-0.112305,0.012451,0.083252,-3.656250,3.039062,-1.566406,5706,153,-658,-669,8250,7618,8977,8585,0.576510,0.000137
4119,-19,-973,-2381,-82,930,-19,-0.005107,-0.458935,-1.100268,0.013916,0.240479,-0.025635,-3.656250,3.039062,-1.566406,5706,79,-823,-673,8257,7595,8965,8590,0.580615,0.000126
4120,-5259,502,-9935,159,-723,-220,-0.004971,-0.459207,-1.100328,0.072754,-0.163086,-0.074707,-3.656250,3.039062,-1.566406,5705,34,-563,-667,8277,7594,8992,8596,0.584734,0.000116
4121,-1232,-26,-17540,366,-1462,159,-0.004564,-0.459820,-1.100387,0.123291,-0.343506,0.017822,-3.656250,3.039062,-1.566406,5705,-10,-429,-676,8274,7573,8982,8591,0.588866,0.000105
4122,1269,-549,-7351,769,-278,102,-0.004224,-0.459820,-1.100477,0.221680,-0.054443,0.003906,-3.656250,3.039062,-1.566406,5706,-88,-606,-682,8267,7582,8973,8585,0.593013,0.000094
4123,804,-595,-5813,799,-220,-379,-0.003679,-0.459888,-1.100417,0.229004,-0.040283,-0.113525,-3.656250,3.039062,-1.566406,5706,-115,-610,-666,8289,7570,8974,8580,0.597173,0.000083
4124,-1714,1349,-14301,562,-677,-276,-0.003202,-0.460160,-1.100477,0.171143,-0.151855,-0.088379,-3.656250,3.039062,-1.566406,5706,-102,-534,-652,8269,7584,8998,8568,0.601347,0.000072
4125,73,1234,-12998,475,80,292,-0.002997,-0.459956,-1.100508,0.149902,0.032959,0.050293,-3.656250,3.039062,-1.566406,5707,-104,-661,-663,8266,7592,8997,8562,0.605535,0.000061
4126,474,-527,-3713,723,564,-19,-0.002588,-0.459615,-1.100570,0.210449,0.151123,-0.025635,-3.656250,3.039062,-1.566406,5707,-152,-754,-660,8280,7596,9020,8532,0.609736,0.000050
4127,-3360,-309,-10397,880,-170,-525,-0.001975,-0.459615,-1.100753,0.248779,-0.028076,-0.149170,-3.656250,3.039062,-1.566406,5706,-188,-649,-634,8269,7603,9025,8539,0.613951,0.000039
4128,-3153,307,-16747,836,-751,-119,-0.001431,-0.459820,-1.100813,0.238037,-0.169922,-0.050049,-3.656250,2.949219,-1.566406,5706,-194,-555,-624,8250,7621,9067,8510,0.618180,0.000028
4129,-1896,100,-7808,1061,-608,143,-0.000886,-0.460092,-1.100690,0.292969,-0.135010,0.013916,-3.656250,2.949219,-1.566406,5706,-242,-569,-625,8235,7627,9055,8489,0.622422,0.000017
4130,-66,-719,-8492,1142,-165,-442,-0.000204,-0.460092,-1.100843,0.312744,-0.026855,-0.128906,-3.656250,2.949219,-1.566406,5707,-269,-636,-600,8205,7652,9094,8481,0.626678,0.000006
4131,-1153,56,-14675,876,85,-686,0.000477,-0.459888,-1.101270,0.247803,0.034180,-0.188477,-3.656250,2.949219,-1.566406,5707,-245,-681,-562,8209,7657,9118,8466,0.630948,-0.000005
4132,-2607,1117,-8318,656,-165,-132,0.000886,-0.459888,-1.101422,0.194092,-0.026855,-0.053223,-3.656250,2.949219,-1.566406,5706,-221,-648,-546,8197,7687,9123,8427,0.635231,-0.000016
4133,627,-129,-6899,464,37,-41,0.001226,-0.459820,-1.101270,0.147217,0.022461,-0.031006,-3.656250,2.949219,-1.566406,5706,-193,-688,-534,8170,7687,9122,8432,0.639528,-0.000027
4134,585,-612,-13583,451,536,-298,0.001635,-0.459547,-1.101453,0.144043,0.144287,-0.093750,-3.656250,2.949219,-1.566406,5706,-190,-783,-512,8148,7710,9149,8424,0.643839,-0.000038
4135,-1921,-495,-11342,418,503,-427,0.002043,-0.459139,-1.101668,0.135986,0.136230,-0.125244,-3.656250,2.949219,-1.566406,5706,-180,-796,-482,8132,7722,9167,8413,0.648163,-0.000048
4136,-2600,146,-6246,472,-427,47,0.002315,-0.459275,-1.101728,0.149170,-0.090820,-0.009521,-3.656250,2.949219,-1.566406,5705,-185,-652,-474,8104,7737,9172,8421,0.652501,-0.000059
4137,41,-653,-11335,368,-514,165,0.002520,-0.459411,-1.101698,0.123779,-0.112061,0.019287,-3.656250,2.949219,-1.566406,5705,-167,-633,-472,8096,7725,9157,8429,0.656852,-0.000069
4138,445,-556,-14792,211,80,-161,0.002724,-0.459275,-1.101606,0.085449,0.032959,-0.060303,-3.656250,2.949219,-1.566406,5706,-141,-726,-457,8072,7755,9180,8422,0.661217,-0.000079
4139,-1476,958,-9074,-37,220,80,0.002860,-0.459003,-1.101607,0.024902,0.067139,-0.001465,-3.656250,2.949219,-1.566406,5705,-99,-753,-454,8061,7744,9188,8424,0.665595,-0.000089
4140,-1859,971,-8037,-544,6,470,0.002587,-0.458935,-1.101364,-0.098877,0.014893,0.093750,-3.656250,2.949219,-1.566406,5705,-14,-726,-471,8040,7764,9182,8445,0.669987,-0.000099
4141,-1549,-536,-12113,-786,-21,156,0.002315,-0.458935,-1.101303,-0.157959,0.008301,0.017090,-3.656250,2.949219,-1.566406,5705,40,-725,-476,8035,7749,9183,8450,0.674392,-0.000109
4142,-2167,-783,-12241,-677,-555,-52,0.002043,-0.459003,-1.101273,-0.131348,-0.122070,-0.033691,-3.656250,2.949219,-1.566406,5705,47,-634,-474,8028,7763,9181,8458,0.678811,-0.000118
4143,-2073,617,-9978,-699,-531,429,0.001703,-0.459207,-1.101059,-0.136719,-0.116211,0.083740,-3.656250,2.949219,-1.566406,5705,70,-629,-494,8026,7750,9157,8490,0.683243,-0.000128
4144,-1107,597,-10373,-876,-185,547,0.001226,-0.459207,-1.100784,-0.179932,-0.031738,0.112549,-3.656250,2.949219,-1.566406,5705,113,-678,-522,8029,7735,9124,8494,0.687688,-0.000137
4145,-1567,-758,-9647,-836,-167,-32,0.000885,-0.459207,-1.100663,-0.170166,-0.027344,-0.028809,-3.648438,2.878906,-1.558594,5705,121,-679,-526,8034,7728,9141,8514,0.692147,-0.000146
4146,-2750,-527,-10561,-703,-1009,-233,0.000681,-0.459615,-1.100875,-0.137695,-0.232910,-0.077881,-3.648438,2.878906,-1.558594,5705,116,-533,-520,8062,7732,9114,8523,0.696620,-0.000155
4147,-1722,1185,-12432,-924,-1020,333,0.000272,-0.459956,-1.100813,-0.191650,-0.235596,0.060303,-3.648438,2.878906,-1.558594,5706,159,-514,-539,8062,7703,9086,8544,0.701106,-0.000164
4148,2346,407,-11593,-1196,233,357,-0.000204,-0.459820,-1.100752,-0.258057,0.070312,0.066162,-3.648438,2.878906,-1.558594,5707,211,-714,-559,8087,7714,9074,8559,0.705605,-0.000173
4149,-1325,-775,-7638,-865,207,-180,-0.000545,-0.459615,-1.100449,-0.177246,0.063965,-0.064941,-3.648438,2.878906,-1.558594,5706,176,-719,-556,8111,7685,9063,8571,0.710118,-0.000182
4150,-3660,195,-9879,-712,-1050,13,-0.000885,-0.459956,-1.100417,-0.139893,-0.242920,-0.017822,-3.648438,2.878906,-1.558594,5706,162,-516,-561,8133,7672,9019,8591,0.714644,-0.000191
4151,524,841,-13851,-693,-547,455,-0.001226,-0.460228,-1.100234,-0.135254,-0.120117,0.090088,-3.648438,2.878906,-1.558594,5707,162,-591,-586,8128,7658,9031,8601,0.719183,-0.000199
4152,337,-480,-7194,-466,359,78,-0.001362,-0.459956,-1.100264,-0.079834,0.101074,-0.001953,-3.648438,2.878906,-1.558594,5707,129,-741,-594,8171,7652,9007,8598,0.723736,-0.000208
4153,-2260,-649,-8980,-108,-573,-146,-0.001226,-0.460024,-1.100386,0.007568,-0.126465,-0.056641,-3.648438,2.878906,-1.558594,5707,71,-594,-592,8184,7640,8981,8610,0.728302,-0.000217
4154,-2319,622,-14066,30,-656,198,-0.001158,-0.460365,-1.100050,0.041260,-0.146729,0.027344,-3.648438,2.878906,-1.558594,5707,38,-579,-605,8204,7627,8994,8626,0.732882,-0.000225
4155,602,666,-9795,-61,387,143,-0.001226,-0.460092,-1.099990,0.019043,0.107910,0.013916,-3.648438,2.878906,-1.558594,5707,38,-753,-615,8209,7627,8988,8612,0.737475,-0.000234
4156,-2873,4,-5939,50,-433,-366,-0.001090,-0.460160,-1.100142,0.046143,-0.092285,-0.110352,-3.648438,2.878906,-1.558594,5707,10,-625,-601,8222,7597,8979,8615,0.742081,-0.000243
4157,-2405,-161,-14700,113,-1072,-248,-0.000750,-0.460637,-1.100384,0.061523,-0.248291,-0.081543,-3.648438,2.878906,-1.558594,5707,-10,-516,-591,8226,7601,8979,8618,0.746700,-0.000251
