counter,    accel.x,    accel.y,    accel.z,    gyro.p,    gyro.q,    gyro.r,    rot->phi,    rot->theta,    rot->psi,    rates->p,    rates->q,    rates->r,    pos->x, pos->y, pos->z,    COMMAND_THRUST,    COMMAND_ROLL,    COMMAND_PITCH,    COMMAND_YAW,    rpm_obs[0],    rpm_obs[1],    rpm_obs[2],    rpm_obs[3],    dr_state.x,    dr_state.y,    ctrl.cmd.phi,    ctrl.cmd.theta
1996,-415,-1756,-13058,-296,-292,-250,-0.439511,0.492857,-1.559851,-0.037842,-0.056885,-0.050537,1.468750,-1.066406,-1.738281,6229,142,513,-517,9461,8874,8624,8389,1.968467,4.145435,-0.453369,0.488281
1997,1490,-34,-14158,-370,-21,39,-0.439573,0.492787,-1.559851,-0.055908,0.009277,0.020020,1.468750,-1.066406,-1.738281,6229,151,461,-535,9474,8860,8624,8380,1.960837,4.146522,-0.453369,0.488281
1998,2553,-761,-7634,-488,621,15,-0.439695,0.492995,-1.559850,-0.084717,0.166016,0.014160,1.468750,-1.066406,-1.738281,6229,165,346,-552,9480,8871,8607,8381,1.953194,4.147588,-0.453369,0.488281
1999,351,-1425,-11596,-307,-32,-568,-0.439787,0.492857,-1.560057,-0.040527,0.006592,-0.128174,1.468750,-1.066406,-1.738281,6230,137,442,-543,9486,8852,8600,8381,1.945539,4.148634,-0.453369,0.488281
2000,949,-136,-17332,-425,-283,-486,-0.439975,0.492787,-1.560544,-0.069336,-0.054688,-0.108154,1.468750,-1.066406,-1.738281,6230,152,479,-534,9490,8833,8630,8367,1.937871,4.149661,-0.453369,0.488281
2001,3173,-73,-10363,-621,237,-187,-0.440130,0.492718,-1.560613,-0.117188,0.072266,-0.035156,1.468750,-1.066406,-1.738281,6230,177,390,-537,9493,8825,8638,8384,1.930191,4.150667,-0.453613,0.488037
2002,2300,-1788,-7542,-431,172,-516,-0.440377,0.492649,-1.560959,-0.070801,0.056396,-0.115479,1.468750,-1.066406,-1.738281,6230,152,396,-523,9522,8818,8634,8369,1.922499,4.151653,-0.453613,0.488037
2003,2403,-875,-15311,-346,52,-505,-0.440503,0.492649,-1.561099,-0.050049,0.027100,-0.112793,1.468750,-1.066406,-1.738281,6231,139,410,-508,9508,8811,8656,8395,1.914795,4.152619,-0.453857,0.487793
2004,2922,253,-14564,-438,414,-74,-0.440687,0.492718,-1.561237,-0.072510,0.115479,-0.007568,1.468750,-1.066406,-1.738281,6231,151,345,-512,9500,8794,8669,8372,1.907078,4.153564,-0.453857,0.487793
2005,2514,-1044,-7375,-366,464,-26,-0.440842,0.492995,-1.561513,-0.054932,0.127686,0.004150,1.468750,-1.066406,-1.738281,6231,139,325,-518,9490,8790,8666,8393,1.899350,4.154490,-0.453857,0.487549
2006,1458,-595,-11985,-224,23,-204,-0.440871,0.492926,-1.561582,-0.020264,0.020020,-0.039307,1.507812,-0.976562,-1.718750,6232,113,391,-517,9487,8760,8676,8389,1.891609,4.155396,-0.454102,0.487549
2007,1089,-104,-15865,-346,-117,-26,-0.440871,0.492926,-1.561582,-0.050049,-0.014160,0.004150,1.507812,-0.976562,-1.718750,6232,127,414,-526,9466,8766,8684,8399,1.883856,4.156281,-0.454102,0.487549
2008,2720,-941,-9744,-309,17,137,-0.440842,0.492995,-1.561513,-0.041016,0.018555,0.043945,1.507812,-0.976562,-1.718750,6232,118,396,-543,9471,8747,8690,8408,1.876090,4.157146,-0.454102,0.487549
2009,2278,-922,-9082,-224,-152,100,-0.440809,0.492995,-1.561444,-0.020264,-0.022705,0.034912,1.507812,-0.976562,-1.718750,6232,103,428,-560,9468,8771,8701,8405,1.868313,4.157992,-0.454102,0.487549
2010,1473,-932,-15548,-337,180,161,-0.440809,0.493065,-1.561304,-0.047852,0.058350,0.049805,1.507812,-0.976562,-1.718750,6232,117,375,-582,9467,8750,8703,8408,1.860523,4.158818,-0.454102,0.487549
2011,1330,-1410,-13109,-211,135,61,-0.440776,0.493065,-1.561512,-0.017090,0.047363,0.025391,1.507812,-0.976562,-1.718750,6232,96,382,-601,9466,8735,8715,8387,1.852721,4.159624,-0.454102,0.487549
2012,1923,-1242,-6725,-37,-150,-85,-0.440713,0.493065,-1.561512,0.025391,-0.022217,-0.010254,1.507812,-0.976562,-1.718750,6232,67,428,-614,9439,8758,8715,8405,1.844907,4.160409,-0.454102,0.487549
2013,2292,-309,-13010,-359,228,-28,-0.440776,0.493134,-1.561512,-0.053223,0.070068,0.003662,1.507812,-0.976562,-1.718750,6232,108,366,-631,9458,8744,8739,8387,1.837081,4.161175,-0.454102,0.487549
2014,1480,-1066,-17207,-499,627,-207,-0.440927,0.493272,-1.561719,-0.087402,0.167480,-0.040039,1.507812,-0.976562,-1.718750,6232,129,293,-638,9462,8731,8739,8396,1.829242,4.161921,-0.454102,0.487549
2015,1070,-1412,-13428,-390,213,-475,-0.441052,0.493342,-1.561927,-0.060791,0.066406,-0.105469,1.507812,-0.976562,-1.718750,6233,116,351,-633,9464,8739,8761,8377,1.821392,4.162647,-0.454102,0.487549
2016,1741,-219,-6130,-597,-202,-357,-0.441362,0.493203,-1.562204,-0.111328,-0.034912,-0.076660,1.507812,-0.976562,-1.718750,6233,149,417,-630,9461,8736,8756,8393,1.813529,4.163353,-0.454346,0.487305
2017,3414,-175,-12957,-865,466,-76,-0.441642,0.493480,-1.562273,-0.176758,0.128174,-0.008057,1.507812,-0.976562,-1.718750,6234,194,306,-638,9464,8733,8774,8375,1.805655,4.164040,-0.454346,0.487305
2018,2622,-1222,-16544,-767,830,-331,-0.442104,0.493758,-1.562618,-0.152832,0.217041,-0.070312,1.507812,-0.976562,-1.718750,6235,188,236,-634,9451,8718,8769,8385,1.797768,4.164707,-0.454590,0.487305
2019,654,-973,-6597,-557,-111,-427,-0.442318,0.493619,-1.562826,-0.101562,-0.012695,-0.093750,1.507812,-0.976562,-1.718750,6236,166,381,-626,9461,8705,8794,8377,1.789869,4.165353,-0.454590,0.487061
2020,1734,165,-7764,-832,-326,-10,-0.442602,0.493480,-1.562896,-0.168701,-0.065186,0.008057,1.507812,-0.976562,-1.718750,6236,211,419,-636,9463,8697,8799,8396,1.781958,4.165980,-0.454834,0.486816
2021,2851,-736,-18011,-847,161,-124,-0.442941,0.493619,-1.562965,-0.172363,0.053711,-0.019775,1.507812,-0.976562,-1.718750,6236,220,346,-641,9463,8697,8778,8376,1.774034,4.166587,-0.454834,0.486816
2022,1586,-1788,-14417,-396,-91,-405,-0.443129,0.493411,-1.563104,-0.062256,-0.007812,-0.088379,1.507812,-0.976562,-1.718750,6237,159,391,-633,9468,8682,8811,8393,1.766099,4.167175,-0.454834,0.486816
2023,1225,-319,-5695,-409,-442,-98,-0.443192,0.493272,-1.563174,-0.065430,-0.093506,-0.013428,1.558594,-0.847656,-1.699219,6237,160,456,-639,9471,8653,8813,8400,1.758152,4.167742,-0.454834,0.486816
2024,3003,-888,-13237,-446,189,-117,-0.443254,0.493272,-1.563174,-0.074463,0.060547,-0.018066,1.558594,-0.847656,-1.699219,6237,161,357,-643,9478,8664,8807,8404,1.750192,4.168290,-0.454834,0.486816
2025,1859,-1364,-16800,-185,261,-505,-0.443439,0.493342,-1.563451,-0.010742,0.078125,-0.112793,1.558594,-0.847656,-1.699219,6237,119,343,-631,9490,8662,8812,8382,1.742221,4.168818,-0.454834,0.486816
2026,354,4,-7387,-89,-185,-448,-0.443505,0.493203,-1.563868,0.012695,-0.030762,-0.098877,1.558594,-0.847656,-1.699219,6238,96,410,-619,9489,8662,8798,8408,1.734237,4.169326,-0.455078,0.486572
2027,2051,12,-9280,-296,-340,-167,-0.443442,0.492995,-1.563868,-0.037842,-0.068604,-0.030273,1.558594,-0.847656,-1.699219,6237,119,441,-619,9491,8658,8800,8406,1.726241,4.169815,-0.455322,0.486572
2028,2489,-663,-16404,-422,270,-429,-0.443660,0.492995,-1.564076,-0.068604,0.080322,-0.094238,1.558594,-0.847656,-1.699219,6237,133,342,-607,9496,8663,8780,8396,1.718234,4.170284,-0.455322,0.486572
2029,383,-287,-11422,-318,-2,-638,-0.443785,0.492857,-1.564354,-0.043213,0.013916,-0.145264,1.558594,-0.847656,-1.699219,6237,117,384,-585,9493,8668,8790,8375,1.710214,4.170733,-0.455322,0.486328
2030,1139,-366,-8509,-368,-900,-329,-0.443880,0.492372,-1.564355,-0.055420,-0.205322,-0.069824,1.558594,-0.847656,-1.699219,6237,121,538,-574,9492,8676,8811,8394,1.702182,4.171163,-0.455566,0.486328
2031,4494,-834,-15041,-302,-357,-180,-0.443853,0.492233,-1.564425,-0.039307,-0.072754,-0.033447,1.558594,-0.847656,-1.699219,6236,110,460,-570,9497,8682,8804,8372,1.694139,4.171573,-0.455566,0.486328
2032,3864,-612,-13638,-102,662,-307,-0.443946,0.492441,-1.564632,0.009521,0.176025,-0.064453,1.558594,-0.847656,-1.699219,6236,78,292,-560,9498,8684,8779,8387,1.686083,4.171963,-0.455566,0.486328
2033,1227,-605,-7155,115,425,-100,-0.443850,0.492580,-1.564839,0.062500,0.118164,-0.013916,1.558594,-0.847656,-1.699219,6237,39,314,-561,9494,8691,8793,8372,1.678015,4.172333,-0.455566,0.486084
2034,2002,-958,-11071,355,-28,21,-0.443633,0.492649,-1.564839,0.121094,0.007568,0.015625,1.558594,-0.847656,-1.699219,6237,-6,376,-569,9485,8699,8801,8358,1.669936,4.172684,-0.455811,0.486084
2035,2514,-1134,-13513,398,276,-69,-0.443323,0.492787,-1.565047,0.131592,0.081787,-0.006348,1.558594,-0.847656,-1.699219,6237,-27,319,-574,9486,8703,8784,8379,1.661844,4.173016,-0.455811,0.486084
2036,1790,-348,-11185,209,442,-137,-0.443135,0.492926,-1.565185,0.085449,0.122314,-0.022949,1.558594,-0.847656,-1.699219,6236,-14,282,-578,9482,8707,8794,8365,1.653741,4.173327,-0.455811,0.485840
2037,1087,34,-9149,-13,-305,65,-0.443010,0.492787,-1.565185,0.031250,-0.060059,0.026367,1.558594,-0.847656,-1.699219,6236,9,401,-591,9471,8711,8801,8354,1.645626,4.173620,-0.455811,0.485840
2038,3008,-483,-14533,-146,-23,78,-0.442826,0.492857,-1.565046,-0.001221,0.008789,0.029541,1.558594,-0.847656,-1.699219,6236,26,356,-607,9444,8713,8816,8350,1.637499,4.173893,-0.455811,0.485840
2039,3008,-143,-12925,-455,958,-69,-0.443099,0.493065,-1.565253,-0.076660,0.248291,-0.006348,1.558594,-0.847656,-1.699219,6236,73,187,-617,9447,8736,8810,8363,1.629359,4.174147,-0.455811,0.485840
2040,-472,-939,-6792,-562,32,-311,-0.443195,0.493065,-1.565323,-0.102783,0.022217,-0.065430,1.597656,-0.750000,-1.687500,6236,97,328,-616,9412,8736,8818,8369,1.621208,4.174381,-0.455811,0.485840
2041,829,-1168,-11830,-353,-1063,-244,-0.443231,0.492649,-1.565532,-0.051758,-0.245117,-0.049072,1.597656,-0.750000,-1.687500,6237,73,513,-617,9425,8726,8851,8364,1.613045,4.174596,-0.456055,0.485840
2042,4425,-736,-16967,-405,202,-122,-0.443290,0.492649,-1.565670,-0.064453,0.063721,-0.019287,1.597656,-0.750000,-1.687500,6236,86,316,-623,9428,8749,8850,8361,1.604871,4.174792,-0.456055,0.485596
2043,2708,-675,-10614,-629,1030,-281,-0.443660,0.492995,-1.565947,-0.119141,0.265869,-0.058105,1.597656,-0.750000,-1.687500,6236,125,174,-622,9428,8741,8841,8346,1.596684,4.174968,-0.456055,0.485596
2044,-1456,-773,-7295,-693,-734,-438,-0.443880,0.492718,-1.566017,-0.134766,-0.164795,-0.096436,1.597656,-0.750000,-1.687500,6237,143,457,-612,9401,8751,8870,8351,1.588485,4.175125,-0.456299,0.485596
2045,2027,-100,-14663,-854,-1146,-6,-0.444163,0.492095,-1.566018,-0.174072,-0.265381,0.009033,1.597656,-0.750000,-1.687500,6237,176,539,-620,9418,8739,8873,8350,1.580275,4.175262,-0.456299,0.485596
2046,5483,358,-14349,-1176,597,233,-0.444440,0.492441,-1.566017,-0.252686,0.160156,0.067383,1.597656,-0.750000,-1.687500,6236,236,264,-640,9407,8731,8869,8365,1.572052,4.175380,-0.456299,0.485596
2047,1193,-1261,-8016,-1139,342,-154,-0.444905,0.492510,-1.566017,-0.243652,0.097900,-0.027100,1.597656,-0.750000,-1.687500,6238,247,299,-645,9432,8722,8860,8359,1.563818,4.175479,-0.456299,0.485596
2048,-164,-407,-11685,-1024,-1137,-135,-0.445220,0.492095,-1.565811,-0.215576,-0.263184,-0.022461,1.597656,-0.750000,-1.687500,6239,245,543,-650,9443,8712,8866,8383,1.555572,4.175559,-0.456299,0.485596
2049,4169,85,-15369,-1128,-623,385,-0.445470,0.491887,-1.565465,-0.240967,-0.137695,0.104492,1.597656,-0.750000,-1.687500,6238,272,475,-680,9459,8707,8843,8370,1.547315,4.175619,-0.456299,0.485596
2050,3306,-1751,-9974,-1098,690,176,-0.445899,0.492233,-1.565464,-0.233643,0.182861,0.053467,1.597656,-0.750000,-1.687500,6238,278,263,-702,9469,8701,8834,8360,1.539045,4.175660,-0.456055,0.485840
2051,-1535,-1303,-8854,-699,-688,-350,-0.446119,0.491887,-1.565672,-0.136230,-0.153564,-0.074951,1.597656,-0.750000,-1.687500,6240,228,487,-702,9478,8693,8820,8386,1.530764,4.175681,-0.456055,0.485840
2052,2917,-395,-15889,-642,-1183,17,-0.446154,0.491264,-1.565466,-0.122314,-0.274414,0.014648,1.597656,-0.750000,-1.687500,6240,219,578,-717,9487,8682,8784,8397,1.522471,4.175683,-0.456055,0.485596
2053,5173,-351,-13145,-793,738,217,-0.446461,0.491610,-1.565465,-0.159180,0.194580,0.063477,1.597656,-0.750000,-1.687500,6238,240,268,-742,9505,8677,8801,8387,1.514166,4.175666,-0.456055,0.485840
2054,-590,-1322,-7281,-677,579,-457,-0.446801,0.491818,-1.565673,-0.130859,0.155762,-0.101074,1.597656,-0.750000,-1.687500,6240,222,279,-736,9518,8658,8771,8384,1.505850,4.175630,-0.456055,0.485840
2055,-393,656,-12497,-682,-1152,-416,-0.447051,0.491333,-1.565674,-0.132080,-0.266846,-0.091064,1.597656,-0.750000,-1.687500,6241,221,556,-730,9545,8653,8774,8398,1.497522,4.175574,-0.456055,0.485596
2056,4799,419,-14946,-841,-141,76,-0.447270,0.491195,-1.565813,-0.170898,-0.020020,0.029053,1.597656,-0.750000,-1.687500,6240,243,396,-744,9547,8635,8755,8383,1.489182,4.175499,-0.456055,0.485596
2057,2816,-1266,-8518,-786,1043,-281,-0.447670,0.491610,-1.566158,-0.157471,0.269043,-0.058105,1.628906,-0.628906,-1.656250,6240,237,193,-742,9580,8638,8772,8362,1.480831,4.175405,-0.456299,0.485596
2058,-1294,-344,-9949,-510,-363,-586,-0.447889,0.491402,-1.566297,-0.090088,-0.074219,-0.132568,1.628906,-0.628906,-1.656250,6242,197,410,-725,9564,8630,8760,8391,1.472467,4.175292,-0.456299,0.485352
2059,295,-90,-13730,-313,-948,-250,-0.447922,0.490849,-1.566367,-0.041992,-0.217041,-0.050537,1.628906,-0.628906,-1.656250,6242,162,510,-721,9577,8615,8775,8400,1.464093,4.175159,-0.456543,0.485352
2060,5249,-375,-14671,-52,529,2,-0.447797,0.490987,-1.566367,0.021729,0.143555,0.010986,1.628906,-0.628906,-1.656250,6241,115,273,-728,9601,8614,8770,8389,1.455706,4.175007,-0.456543,0.485352
2061,3075,-1532,-7631,178,1100,-387,-0.447765,0.491472,-1.566643,0.077881,0.282959,-0.083984,1.628906,-0.628906,-1.656250,6241,67,163,-717,9603,8616,8787,8391,1.447308,4.174836,-0.456543,0.485352
2062,-824,-331,-9855,283,-324,-324,-0.447550,0.491333,-1.566851,0.103516,-0.064697,-0.068604,1.628906,-0.628906,-1.656250,6242,34,378,-709,9578,8605,8782,8377,1.438899,4.174645,-0.456543,0.485107
2063,3522,-570,-16464,429,0,65,-0.447208,0.491264,-1.566851,0.139160,0.014404,0.026367,1.628906,-0.628906,-1.656250,6241,-5,320,-718,9590,8604,8789,8392,1.430477,4.174436,-0.456787,0.485107
2064,5023,-656,-10672,383,1429,13,-0.447048,0.491887,-1.567127,0.127930,0.363281,0.013672,1.628906,-0.628906,-1.656250,6240,-17,72,-726,9563,8600,8800,8383,1.422044,4.174208,-0.456787,0.485107
2065,-1070,-275,-6198,122,499,-246,-0.446953,0.492026,-1.567334,0.064209,0.136230,-0.049561,1.628906,-0.628906,-1.656250,6241,6,203,-724,9546,8608,8821,8372,1.413600,4.173960,-0.456787,0.484863
2066,-1131,-690,-14163,211,-1094,-226,-0.446646,0.491610,-1.567266,0.085938,-0.252686,-0.044678,1.628906,-0.628906,-1.656250,6241,-17,465,-722,9518,8601,8844,8383,1.405144,4.173694,-0.457031,0.484863
2067,4474,-41,-14511,80,-122,-15,-0.446524,0.491472,-1.567266,0.053955,-0.015381,0.006836,1.628906,-0.628906,-1.656250,6240,-3,321,-729,9531,8615,8870,8367,1.396676,4.173408,-0.456787,0.484863
2068,4187,251,-9403,-348,830,50,-0.446524,0.491887,-1.567265,-0.050537,0.217041,0.022705,1.628906,-0.628906,-1.656250,6239,58,167,-741,9479,8615,8882,8355,1.388197,4.173103,-0.456787,0.484863
2069,-356,-1212,-12797,-211,-231,-122,-0.446524,0.491887,-1.567265,-0.017090,-0.041992,-0.019287,1.628906,-0.628906,-1.656250,6240,43,336,-746,9473,8628,8907,8365,1.379706,4.172780,-0.456787,0.484863
2070,2051,-1454,-14008,102,-719,-170,-0.446369,0.491402,-1.567266,0.059326,-0.161133,-0.031006,1.628906,-0.628906,-1.656250,6240,0,423,-749,9469,8626,8929,8360,1.371203,4.172437,-0.456787,0.484863
2071,4169,-100,-8134,126,381,-8,-0.446244,0.491541,-1.567266,0.065186,0.107422,0.008545,1.628906,-0.628906,-1.656250,6239,-5,250,-760,9461,8646,8931,8355,1.362689,4.172075,-0.456787,0.484863
2072,-73,-773,-9647,19,355,-67,-0.446089,0.491749,-1.567404,0.039062,0.101074,-0.005859,1.628906,-0.628906,-1.656250,6239,6,250,-768,9427,8650,8943,8337,1.354164,4.171695,-0.456787,0.484863
2073,236,-1166,-17274,370,-1039,-353,-0.445630,0.491264,-1.567336,0.124756,-0.239258,-0.075684,1.628906,-0.628906,-1.656250,6239,-51,484,-763,9444,8646,8949,8328,1.345627,4.171295,-0.457031,0.484863
2074,4349,663,-12442,309,-557,-161,-0.445354,0.490987,-1.567267,0.109863,-0.121582,-0.028809,1.656250,-0.507812,-1.648438,6237,-50,420,-765,9447,8651,8973,8296,1.337078,4.170877,-0.457031,0.484863
2075,2893,661,-7099,-366,645,106,-0.445538,0.491125,-1.567336,-0.054932,0.171875,0.036377,1.656250,-0.507812,-1.648438,6236,46,227,-780,9419,8666,8975,8321,1.328518,4.170440,-0.456787,0.484863
2076,-167,-1154,-12120,-496,-311,-300,-0.445663,0.490987,-1.567336,-0.086670,-0.061523,-0.062744,1.656250,-0.507812,-1.648438,6237,69,380,-776,9438,8675,8974,8294,1.319947,4.169984,-0.457031,0.484863
2077,2651,-356,-14424,-294,-841,-359,-0.445698,0.490572,-1.567683,-0.037354,-0.190918,-0.077148,1.656250,-0.507812,-1.648438,6237,50,472,-770,9437,8649,8976,8307,1.311364,4.169510,-0.457031,0.484863
2078,4693,802,-8303,-592,621,198,-0.445880,0.490849,-1.567751,-0.110107,0.166016,0.058838,1.656250,-0.507812,-1.648438,6236,102,232,-788,9421,8675,8995,8285,1.302770,4.169016,-0.457031,0.484619
2079,1215,-1061,-10593,-677,721,30,-0.446095,0.491125,-1.567820,-0.130859,0.190430,0.017822,1.656250,-0.507812,-1.648438,6237,124,201,-799,9439,8681,8982,8270,1.294164,4.168504,-0.457031,0.484619
2080,-135,-1808,-13189,-309,-198,-363,-0.446249,0.491056,-1.567959,-0.041016,-0.033936,-0.078125,1.656250,-0.507812,-1.648438,6238,80,337,-794,9443,8680,8981,8267,1.285547,4.167974,-0.457275,0.484619
2081,1648,-610,-12645,4,-416,-235,-0.446127,0.490779,-1.567959,0.035400,-0.087158,-0.046875,1.656250,-0.507812,-1.648438,6238,36,373,-793,9453,8680,8980,8288,1.276918,4.167424,-0.457275,0.484619
2082,3926,185,-7989,-257,608,117,-0.446095,0.490987,-1.568166,-0.028320,0.162842,0.039062,1.656250,-0.507812,-1.648438,6237,70,203,-808,9443,8680,8963,8280,1.268278,4.166856,-0.457275,0.484619
2083,1835,-839,-11223,-207,272,-257,-0.446157,0.491125,-1.568235,-0.016113,0.080811,-0.052246,1.656250,-0.507812,-1.648438,6238,60,249,-806,9451,8672,8991,8274,1.259627,4.166269,-0.457275,0.484619
2084,772,-400,-14777,8,-302,-418,-0.446065,0.490987,-1.568305,0.036377,-0.059326,-0.091553,1.656250,-0.507812,-1.648438,6238,26,339,-797,9458,8646,8992,8264,1.250964,4.165663,-0.457275,0.484375
2085,2929,573,-9302,-274,313,-85,-0.446125,0.490987,-1.568443,-0.032471,0.090820,-0.010254,1.656250,-0.507812,-1.648438,6238,61,236,-801,9462,8649,8978,8292,1.242290,4.165039,-0.457520,0.484375
2086,2113,-136,-8772,-464,311,-183,-0.446279,0.491125,-1.568512,-0.078857,0.090332,-0.034180,1.656250,-0.507812,-1.648438,6238,89,232,-801,9460,8630,8971,8305,1.233604,4.164396,-0.457520,0.484375
2087,1156,-466,-14313,-292,-220,-455,-0.446342,0.491056,-1.568859,-0.036865,-0.039307,-0.100586,1.656250,-0.507812,-1.648438,6238,66,315,-787,9449,8636,8993,8296,1.224907,4.163735,-0.457520,0.484375
2088,1960,-168,-14356,-222,-115,-252,-0.446344,0.490779,-1.568928,-0.019775,-0.013672,-0.051025,1.656250,-0.507812,-1.648438,6238,56,299,-782,9457,8611,8990,8285,1.216199,4.163055,-0.457764,0.484131
2089,3092,-283,-8864,-270,244,-19,-0.446344,0.490849,-1.568928,-0.031494,0.073975,0.005859,1.656250,-0.507812,-1.648438,6238,61,240,-787,9460,8632,8975,8302,1.207479,4.162356,-0.457764,0.484131
2090,2260,-675,-10895,-21,28,-180,-0.446344,0.490987,-1.568997,0.029297,0.021240,-0.033447,1.656250,-0.507812,-1.648438,6238,22,273,-786,9459,8622,9000,8290,1.198748,4.161639,-0.457764,0.484131
2091,1535,-329,-12558,139,76,-228,-0.446249,0.490918,-1.569135,0.068359,0.032959,-0.045166,1.656250,-0.507812,-1.648438,6238,-7,262,-782,9445,8621,9004,8307,1.190006,4.160903,-0.457764,0.484131
2092,2059,-265,-12012,117,17,-163,-0.446035,0.490849,-1.569412,0.062988,0.018555,-0.029297,1.679688,-0.378906,-1.628906,6238,-14,270,-781,9452,8612,9010,8318,1.181252,4.160149,-0.457764,0.484131
2093,1766,158,-11748,30,-483,-10,-0.445880,0.490710,-1.569343,0.041748,-0.103516,0.008057,1.679688,-0.378906,-1.628906,6237,-13,356,-788,9450,8606,9000,8312,1.172487,4.159377,-0.458008,0.483887
2094,2622,-124,-11900,-21,-178,41,-0.445788,0.490641,-1.569274,0.029297,-0.029053,0.020508,1.679688,-0.378906,-1.628906,6237,-12,313,-797,9419,8618,9025,8319,1.163711,4.158586,-0.458008,0.483887
2095,2078,-1078,-12101,-106,187,-176,-0.445696,0.490710,-1.569274,0.008545,0.060059,-0.032471,1.679688,-0.378906,-1.628906,6236,0,256,-799,9441,8610,9007,8298,1.154923,4.157776,-0.457764,0.483887
2096,1468,-509,-11666,-32,-444,-231,-0.445544,0.490433,-1.569274,0.026611,-0.093994,-0.045898,1.679688,-0.378906,-1.628906,6236,-14,361,-797,9438,8626,9025,8314,1.146125,4.156948,-0.457764,0.483887
2097,2885,46,-10389,-43,-468,47,-0.445359,0.490226,-1.569274,0.024170,-0.099854,0.021973,1.679688,-0.378906,-1.628906,6236,-16,371,-808,9427,8628,9013,8297,1.137315,4.156102,-0.457764,0.483887
2098,3355,-849,-9584,-2,472,-113,-0.445234,0.490364,-1.569413,0.034180,0.129639,-0.017090,1.679688,-0.378906,-1.628906,6235,-25,217,-812,9435,8641,9022,8271,1.128493,4.155237,-0.457764,0.483887
2099,1808,-629,-13058,78,438,-416,-0.445202,0.490503,-1.569620,0.053711,0.121338,-0.091064,1.679688,-0.378906,-1.628906,6235,-43,211,-803,9435,8621,9005,8295,1.119661,4.154354,-0.458008,0.483887
2100,1048,936,-11721,-89,-54,-180,-0.445231,0.490433,-1.569759,0.012939,0.001221,-0.033447,1.679688,-0.378906,-1.628906,6235,-24,281,-802,9418,8637,9022,8282,1.110817,4.153453,-0.458008,0.483887
2101,2460,21,-7438,-385,235,-89,-0.445294,0.490503,-1.569759,-0.059326,0.071777,-0.011230,1.679688,-0.378906,-1.628906,6235,18,227,-806,9396,8652,9019,8264,1.101962,4.152534,-0.458008,0.483887
2102,2086,-473,-8666,-466,361,-462,-0.445511,0.490572,-1.570104,-0.079102,0.102539,-0.102295,1.679688,-0.378906,-1.628906,6235,34,199,-792,9421,8629,9038,8258,1.093096,4.151596,-0.458008,0.483887
2103,998,-265,-14779,-486,-52,-581,-0.445698,0.490503,-1.570312,-0.083984,0.001709,-0.131348,1.679688,-0.378906,-1.628906,6236,44,258,-771,9420,8640,9024,8291,1.084219,4.150640,-0.458252,0.483643
2104,1849,1015,-12592,-658,-244,-89,-0.445823,0.490364,-1.570312,-0.125977,-0.045166,-0.011230,1.679688,-0.378906,-1.628906,6236,75,224,-780,9420,8647,9036,8280,1.075331,4.149665,-0.458740,0.468018
2105,2929,-631,-6737,-551,95,-261,-0.446008,0.490295,-1.570450,-0.099854,0.037598,-0.053223,1.679688,-0.378906,-1.628906,6236,62,-33,-807,9396,8633,9044,8291,1.066431,4.148673,-0.459961,0.420898
2106,2024,-1373,-12940,-163,-353,-562,-0.446135,0.490157,-1.570589,-0.005127,-0.071777,-0.126709,1.679688,-0.378906,-1.628906,6236,3,-163,-847,9409,8599,9054,8288,1.057520,4.147662,-0.461426,0.373779
2107,1658,104,-15285,8,-784,-69,-0.445829,0.489742,-1.570589,0.036621,-0.177002,-0.006348,1.679688,-0.378906,-1.628906,6236,-29,-288,-934,9387,8619,9060,8310,1.048599,4.146633,-0.462646,0.326416
2108,3008,-507,-6957,193,-398,117,-0.445522,0.489534,-1.570381,0.081787,-0.082764,0.039062,1.679688,-0.378906,-1.628906,6235,-72,-542,-1056,9374,8598,9065,8328,1.039666,4.145586,-0.463867,0.279297
2109,2770,-822,-7892,320,-191,-231,-0.445368,0.489396,-1.570520,0.112793,-0.032227,-0.045898,1.699219,-0.238281,-1.617188,6234,-107,-776,-1190,9350,8574,9101,8329,1.030722,4.144521,-0.465088,0.231934
2110,1643,983,-18713,108,-680,30,-0.445061,0.489119,-1.570312,0.061035,-0.151611,0.017822,1.699219,-0.238281,-1.617188,6233,-96,-897,-1363,9297,8537,9132,8351,1.021766,4.143437,-0.466309,0.184570
2111,2310,1307,-12749,-141,-549,481,-0.444755,0.488912,-1.570036,0.000244,-0.119629,0.127930,1.699219,-0.238281,-1.617188,6232,-72,-1120,-1583,9273,8449,9207,8393,1.012800,4.142336,-0.467529,0.137207
2112,2831,-649,-4515,-180,-268,26,-0.444633,0.488774,-1.569829,-0.009277,-0.051025,0.016846,1.699219,-0.238281,-1.617188,6231,-74,-1371,-1811,9236,8387,9289,8415,1.003823,4.141217,-0.468750,0.090088
2113,1156,-126,-13518,-346,-459,-263,-0.444633,0.488635,-1.569829,-0.049805,-0.097656,-0.053711,1.699219,-0.238281,-1.617188,6230,-55,-1549,-2053,9163,8387,9377,8472,0.994835,4.140079,-0.470215,0.042725
2114,-73,302,-17032,-499,-1046,-148,-0.444669,0.488152,-1.569622,-0.087158,-0.240967,-0.025635,1.699219,-0.238281,-1.617188,6230,-33,-1657,-2326,9111,8259,9476,8505,0.985836,4.138924,-0.471436,-0.004639
