counter,    accel.x,    accel.y,    accel.z,    gyro_unscaled.p,    gyro_unscaled.q,    gyro_unscaled.r,    rot->phi,    rot->theta,    rot->psi,    pos->x, pos->y, pos->z,    COMMAND_THRUST,    COMMAND_ROLL,    COMMAND_PITCH,    COMMAND_YAW,    rpm_obs[0],    rpm_obs[1],    rpm_obs[2],    rpm_obs[3]
12054,-1493,-1849,-8182,-260,-515,-29,0.000794,-0.000549,-1.431066,1.199219,2.257812,-0.988281,5100,-70,200,-1245,8250,7340,8409,7102
12055,-258,456,-11219,97,-329,-34,0.001038,-0.000854,-1.431074,1.199219,2.257812,-0.988281,5100,-170,154,-1243,8262,7341,8421,7108
12056,1547,1107,-12178,187,848,53,0.001221,-0.000122,-1.431074,1.199219,2.257812,-0.988281,5100,-201,-269,-1249,8258,7330,8427,7104
12057,929,190,-11966,-187,360,26,0.001099,0.000305,-1.431074,1.199219,2.257812,-0.988281,5100,-87,-120,-1251,8247,7334,8438,7103
12058,-1840,-1683,-7479,-832,-1265,-130,0.000330,-0.000845,-1.431111,1.199219,2.257812,-0.988281,5100,130,471,-1238,8273,7320,8453,7104
12059,-1126,1095,-9273,-710,-177,-59,-0.000305,-0.001099,-1.431247,1.199219,2.257812,-0.988281,5100,126,117,-1231,8274,7330,8418,7102
12060,4100,775,-5303,241,1716,41,-0.000061,0.000671,-1.431247,1.199219,2.257812,-0.988281,5100,-152,-579,-1231,8302,7323,8421,7081
12061,952,397,-12057,-163,762,50,-0.000183,0.001526,-1.431247,1.199219,2.257812,-0.988281,5100,-29,-300,-1233,8267,7293,8436,7096
12062,-3173,353,-22372,282,-1861,-225,0.000183,-0.000305,-1.431428,1.199219,2.257812,-0.988281,5100,-181,644,-1208,8262,7256,8451,7104
12063,-2253,-1661,-6995,-743,-1450,-63,-0.000488,-0.001770,-1.431489,1.199219,2.257812,-0.988281,5100,139,576,-1196,8301,7274,8438,7127
12064,1522,43,1252,-939,1312,127,-0.001404,-0.000610,-1.431497,1.199219,2.257812,-1.007812,5100,224,-379,-1202,8325,7278,8395,7086
12065,5016,775,-12597,-21,879,132,-0.001404,0.000427,-1.431437,1.199219,2.257812,-1.007812,5100,-39,-266,-1211,8321,7260,8410,7130
12066,-7092,190,-23678,1231,-1065,-191,-0.000122,-0.000488,-1.431497,1.199219,2.257812,-1.007812,5100,-452,408,-1189,8325,7236,8394,7146
12067,929,-270,-4551,362,-936,-100,0.000427,-0.001526,-1.431618,1.199219,2.257812,-1.007812,5100,-230,400,-1174,8321,7250,8392,7131
12068,4194,-563,5381,-1367,924,195,-0.000916,-0.000549,-1.431506,1.199219,2.257812,-1.007812,5100,303,-251,-1188,8332,7267,8370,7114
12069,1020,1234,-18652,-379,377,134,-0.001282,-0.000122,-1.431437,1.199219,2.257812,-1.007812,5100,28,-81,-1197,8339,7261,8329,7148
12070,-6339,1407,-20753,1241,-208,-93,-0.000061,-0.000244,-1.431437,1.199219,2.257812,-1.007812,5100,-479,104,-1186,8350,7262,8357,7146
12071,2910,-1820,3244,8,-208,-11,0.000061,-0.000427,-1.431489,1.199219,2.257812,-1.007812,5100,-129,108,-1183,8336,7262,8351,7127
12072,3158,-610,-2683,-843,367,88,-0.000671,-0.000122,-1.431497,1.199219,2.257812,-1.007812,5100,131,-97,-1189,8328,7288,8353,7120
12073,-1350,1190,-19399,332,282,57,-0.000244,0.000183,-1.431437,1.199219,2.257812,-1.007812,5100,-221,-82,-1192,8333,7278,8351,7122
12074,-2282,539,-13428,971,92,28,0.000671,0.000305,-1.431437,1.199219,2.257812,-1.007812,5100,-439,-28,-1193,8322,7275,8343,7126
12075,152,-2474,159,-415,74,86,0.000427,0.000427,-1.431308,1.199219,2.257812,-1.007812,5100,-30,-27,-1201,8312,7287,8383,7116
12076,-152,109,-12364,191,-310,-74,0.000610,0.000122,-1.431324,1.199219,2.257812,-1.007812,5100,-223,116,-1193,8281,7314,8387,7112
12077,-132,1566,-12667,-115,126,110,0.000671,0.000244,-1.431316,1.199219,2.257812,-1.007812,5100,-123,-32,-1203,8313,7299,8387,7120
12078,-376,851,-13329,-400,214,155,0.000366,0.000427,-1.431247,1.199219,2.257812,-1.007812,5100,-25,-66,-1217,8280,7304,8396,7106
12079,344,-2035,-5714,-428,-530,-10,-0.000061,-0.000000,-1.431247,1.199219,2.257812,-1.007812,5100,3,206,-1217,8262,7300,8419,7109
12080,-634,-1222,-10977,-114,-642,-80,-0.000122,-0.000732,-1.431247,1.199219,2.257812,-1.007812,5100,-78,274,-1210,8260,7290,8424,7110
12081,1016,1305,-9831,308,385,49,0.000305,-0.000366,-1.431256,1.207031,2.257812,-1.027344,5100,-211,-79,-1214,8288,7314,8394,7107
12082,1830,214,-6734,-17,727,109,0.000305,0.000488,-1.431247,1.207031,2.257812,-1.027344,5100,-119,-224,-1223,8270,7302,8416,7110
12083,243,-612,-16469,-14,-811,-84,0.000427,-0.000305,-1.431316,1.207031,2.257812,-1.027344,5100,-126,318,-1214,8263,7300,8424,7110
12084,-1163,-1378,-12357,-651,-1325,-126,-0.000183,-0.001526,-1.431437,1.207031,2.257812,-1.027344,5100,81,543,-1200,8261,7300,8401,7110
12085,-24,1822,-9396,-186,893,69,-0.000305,-0.000671,-1.431437,1.207031,2.257812,-1.027344,5100,-46,-229,-1203,8308,7319,8368,7100
12086,2957,1327,-5190,193,1515,125,-0.000061,0.000977,-1.431316,1.207031,2.257812,-1.027344,5100,-160,-501,-1212,8328,7315,8394,7097
12087,1274,68,-12891,-75,-75,-29,-0.000061,0.000977,-1.431316,1.207031,2.257812,-1.027344,5100,-83,12,-1207,8290,7301,8403,7107
12088,-2767,-97,-21244,44,-1701,-215,0.000000,-0.000732,-1.431610,1.207031,2.257812,-1.027344,5100,-127,618,-1183,8323,7294,8389,7085
12089,-1412,-1295,8037,-1183,349,90,-0.001038,-0.000488,-1.431618,1.207031,2.257812,-1.027344,5100,271,-75,-1187,8311,7290,8368,7087
12090,5141,104,-5574,-292,1357,156,-0.001343,0.000977,-1.431437,1.207031,2.257812,-1.027344,5100,21,-456,-1198,8343,7317,8345,7103
12091,-1717,-192,-20646,567,-258,-105,-0.000732,0.000793,-1.431437,1.207031,2.257812,-1.027344,5100,-243,84,-1185,8300,7273,8346,7136
12092,-4128,980,-21372,1124,-1460,-314,0.000647,-0.000651,-1.431757,1.207031,2.257812,-1.027344,5100,-458,539,-1150,8307,7273,8374,7135
12093,2359,-1756,12691,-1213,357,75,-0.000671,-0.000366,-1.431808,1.207031,2.257812,-1.027344,5100,251,-75,-1150,8333,7282,8359,7121
12094,5987,1615,-12164,-750,762,200,-0.001343,0.000427,-1.431627,1.207031,2.257812,-1.027344,5100,133,-230,-1163,8310,7309,8360,7114
12095,-4642,675,-19447,609,78,-53,-0.000732,0.000732,-1.431627,1.207031,2.257812,-1.027344,5100,-271,-16,-1153,8313,7264,8359,7127
12096,-2927,-124,-12788,1214,-366,-139,0.000610,0.000244,-1.431808,1.207031,2.257812,-1.027344,5100,-496,138,-1135,8302,7293,8359,7127
12097,2450,-2249,6036,-489,-67,71,0.000244,0.000122,-1.431808,1.207031,2.257812,-1.027344,5100,0,44,-1136,8309,7308,8349,7112
12098,2228,1483,-17864,-429,257,157,-0.000061,0.000427,-1.431679,1.207031,2.257812,-1.027344,5100,-13,-71,-1147,8289,7330,8346,7113
12099,-2061,1373,-15362,420,150,117,0.000244,0.000671,-1.431610,1.207031,2.257812,-1.027344,5100,-267,-42,-1156,8306,7310,8341,7143
12100,-2391,-1403,-4537,-392,302,179,0.000000,0.001038,-1.431316,1.207031,2.257812,-1.027344,5100,-13,-111,-1173,8280,7313,8368,7134
12101,339,-1503,-6884,70,-221,49,0.000061,0.000793,-1.431308,1.207031,2.257812,-1.027344,5100,-155,73,-1178,8264,7329,8393,7097
12102,570,70,-13643,81,-104,62,0.000244,0.000732,-1.431308,1.207031,2.257812,-1.027344,5100,-157,38,-1186,8262,7311,8385,7137
12103,-1444,1961,-11830,-214,217,173,0.000122,0.000854,-1.431126,1.207031,2.257812,-1.027344,5100,-66,-73,-1205,8252,7304,8392,7128
12104,-9,-871,-8352,-173,134,94,-0.000061,0.001038,-1.431066,1.207031,2.257812,-1.027344,5100,-72,-49,-1217,8246,7329,8398,7127
12105,509,-2091,-8223,-222,-484,-86,-0.000183,0.000610,-1.431066,1.207031,2.257812,-1.027344,5100,-48,178,-1212,8243,7312,8411,7127
12106,381,278,-13191,-28,-50,-80,-0.000183,0.000610,-1.431126,1.207031,2.257812,-1.027344,5100,-103,36,-1205,8247,7303,8410,7144
12107,492,1837,-10194,-79,499,36,-0.000183,0.001038,-1.431126,1.207031,2.257812,-1.027344,5100,-87,-163,-1208,8279,7300,8395,7136
12108,710,-26,-2547,-129,475,-10,-0.000244,0.001587,-1.431126,1.207031,2.257812,-1.027344,5100,-70,-179,-1206,8263,7316,8388,7134
12109,701,-956,-15123,-53,-756,-233,-0.000183,0.000916,-1.431437,1.207031,2.257812,-1.027344,5100,-93,260,-1181,8259,7275,8405,7155
12110,-833,-1324,-12667,-1080,-596,-79,-0.001282,0.000305,-1.431506,1.207031,2.257812,-1.027344,5100,244,233,-1168,8254,7276,8413,7142
12111,-250,2056,-7312,-178,806,60,-0.001404,0.001160,-1.431506,1.207031,2.257812,-1.027344,5100,-11,-261,-1167,8294,7310,8394,7136
12112,2425,168,-3171,202,763,48,-0.001099,0.001892,-1.431497,1.207031,2.257812,-1.027344,5100,-125,-279,-1166,8266,7268,8394,7139
12113,-833,-854,-21258,178,-969,-171,-0.000855,0.000977,-1.431618,1.207031,2.257812,-1.027344,5100,-133,332,-1143,8261,7269,8389,7163
12114,-2553,-907,-8250,-898,-929,-14,-0.001709,0.000122,-1.431687,1.207031,2.257812,-1.027344,5100,202,357,-1135,8295,7267,8363,7175
12115,-270,873,-1634,-705,717,235,-0.002319,0.000793,-1.431506,1.207031,2.257812,-1.027344,5100,166,-211,-1152,8326,7270,8368,7160
12116,3842,509,-12340,99,395,147,-0.002136,0.001160,-1.431497,1.199219,2.250000,-1.066406,5100,-67,-116,-1163,8309,7236,8341,7184
12117,-2300,-217,-21925,931,-795,-159,-0.001221,0.000549,-1.431618,1.199219,2.250000,-1.066406,5100,-350,303,-1145,8312,7242,8350,7205
12118,-1365,-1217,3205,-641,-260,59,-0.001709,0.000244,-1.431618,1.199219,2.250000,-1.066406,5100,116,131,-1148,8330,7256,8337,7188
12119,947,658,-8639,-709,694,196,-0.002442,0.000916,-1.431437,1.199219,2.250000,-1.066406,5100,147,-211,-1164,8347,7265,8319,7178
12120,2610,1146,-17018,178,75,150,-0.002319,0.001038,-1.431316,1.199219,2.250000,-1.066406,5100,-113,-11,-1178,8334,7231,8314,7178
12121,-2750,-634,-12343,674,-462,-70,-0.001526,0.000671,-1.431316,1.199219,2.250000,-1.066406,5100,-285,177,-1172,8335,7237,8326,7211
12122,-2349,-883,-1191,-518,49,43,-0.001892,0.000732,-1.431316,1.199219,2.250000,-1.066406,5100,67,2,-1176,8346,7256,8319,7190
12123,2573,685,-13232,-30,-51,47,-0.001953,0.000671,-1.431316,1.199219,2.250000,-1.066406,5100,-83,42,-1181,8331,7256,8321,7185
12124,1813,29,-11714,-14,-354,72,-0.001831,0.000427,-1.431256,1.199219,2.250000,-1.066406,5100,-85,156,-1188,8332,7243,8327,7202
12125,-2765,636,-8156,-264,273,78,-0.002075,0.000610,-1.431143,1.199219,2.250000,-1.066406,5100,-7,-67,-1196,8339,7253,8322,7191
12126,-327,-1159,-6775,278,250,19,-0.001831,0.000854,-1.431143,1.199219,2.250000,-1.066406,5100,-178,-71,-1198,8324,7262,8329,7182
12127,1913,-785,-10665,156,-368,-2,-0.001526,0.000549,-1.431143,1.199219,2.250000,-1.066406,5100,-151,145,-1198,8323,7260,8332,7177
12128,-1195,1178,-11840,-337,-369,44,-0.001709,0.000244,-1.431135,1.199219,2.250000,-1.066406,5100,-1,158,-1202,8331,7268,8323,7179
12129,-2701,1788,-9164,-181,-26,61,-0.001831,0.000122,-1.431135,1.199219,2.250000,-1.066406,5100,-42,48,-1207,8323,7276,8328,7166
12130,-464,-366,-6894,130,27,10,-0.001770,0.000183,-1.431135,1.199219,2.250000,-1.066406,5100,-134,30,-1208,8330,7274,8334,7147
12131,2898,-1080,-11634,33,-392,-54,-0.001587,-0.000183,-1.431135,1.199219,2.250000,-1.066406,5100,-108,184,-1202,8306,7277,8359,7164
12132,797,73,-13858,-126,-194,29,-0.001648,-0.000366,-1.431135,1.199219,2.250000,-1.066406,5100,-62,122,-1203,8317,7280,8352,7152
12133,-2137,1259,-5997,28,256,90,-0.001526,-0.000061,-1.431135,1.199219,2.250000,-1.078125,5100,-109,-39,-1210,8342,7309,8348,7133
12134,1052,-1039,-4933,276,240,21,-0.001221,0.000183,-1.431135,1.199219,2.250000,-1.078125,5100,-192,-49,-1211,8343,7309,8356,7130
12135,1412,-976,-16870,198,-585,-134,-0.000977,-0.000366,-1.431256,1.199219,2.250000,-1.078125,5100,-179,244,-1196,8315,7300,8360,7123
12136,-1899,-275,-7953,-712,-389,20,-0.001648,-0.000793,-1.431256,1.199219,2.250000,-1.078125,5100,108,192,-1195,8335,7297,8347,7116
12137,-1950,1483,-5823,-51,536,75,-0.001709,-0.000366,-1.431256,1.199219,2.250000,-1.078125,5100,-80,-138,-1199,8346,7320,8344,7107
12138,2041,-544,-9483,287,-20,-60,-0.001404,-0.000366,-1.431264,1.199219,2.250000,-1.078125,5100,-182,46,-1190,8345,7314,8357,7107
12139,971,-661,-18575,181,-801,-197,-0.001099,-0.001099,-1.431489,1.199219,2.250000,-1.078125,5100,-161,333,-1166,8321,7304,8366,7110
12140,-1731,741,-2414,-493,220,55,-0.001404,-0.000854,-1.431497,1.199219,2.250000,-1.078125,5100,47,-19,-1166,8340,7304,8353,7081
12141,386,602,-7177,24,596,123,-0.001404,-0.000366,-1.431437,1.199219,2.250000,-1.078125,5100,-104,-168,-1172,8339,7325,8361,7089
12142,2383,-492,-13341,447,-132,14,-0.000855,-0.000366,-1.431437,1.199219,2.250000,-1.078125,5100,-240,71,-1170,8321,7309,8364,7101
12143,-602,-1320,-7941,228,-564,-124,-0.000549,-0.000854,-1.431489,1.199219,2.250000,-1.078125,5100,-189,232,-1154,8320,7300,8361,7104
12144,-2824,1500,-8243,-321,183,36,-0.000732,-0.000732,-1.431489,1.199219,2.250000,-1.078125,5100,-23,-23,-1153,8330,7327,8367,7099
12145,2349,1202,-11257,129,202,107,-0.000610,-0.000549,-1.431437,1.199219,2.250000,-1.078125,5100,-159,-34,-1159,8316,7313,8363,7101
12146,2415,-854,-9846,-26,-109,115,-0.000610,-0.000549,-1.431316,1.199219,2.250000,-1.078125,5100,-109,67,-1167,8310,7330,8368,7113
12147,-2184,-517,-8460,-62,252,28,-0.000549,-0.000244,-1.431316,1.199219,2.250000,-1.078125,5100,-97,-68,-1169,8291,7329,8380,7111
12148,-1370,-261,-6761,136,245,84,-0.000366,-0.000000,-1.431256,1.199219,2.250000,-1.078125,5100,-159,-77,-1176,8314,7336,8380,7113
12149,1736,-46,-12505,96,-76,108,-0.000244,-0.000061,-1.431135,1.199219,2.250000,-1.078125,5100,-151,29,-1187,8286,7328,8371,7120
12150,1202,-468,-13227,-220,-513,99,-0.000366,-0.000488,-1.431126,1.199219,2.250000,-1.109375,5100,-52,199,-1197,8271,7314,8384,7117
12151,-1997,19,-6954,-31,84,54,-0.000366,-0.000488,-1.431126,1.199219,2.250000,-1.109375,5100,-106,0,-1204,8296,7334,8375,7139
12152,-570,-53,-5753,307,784,76,0.000061,0.000305,-1.431066,1.199219,2.250000,-1.109375,5100,-214,-264,-1213,8284,7321,8393,7135
12153,2059,17,-14093,153,-119,25,0.000305,0.000244,-1.431074,1.199219,2.250000,-1.109375,5100,-176,39,-1218,8265,7309,8406,7132
12154,592,873,-15381,-252,-992,-30,0.000122,-0.000671,-1.431066,1.199219,2.250000,-1.109375,5100,-52,369,-1216,8257,7330,8404,7129
12155,-2064,507,-630,-811,422,104,-0.000549,-0.000183,-1.430953,1.199219,2.250000,-1.109375,5100,141,-116,-1227,8289,7326,8414,7120
12156,939,-692,-9833,152,893,48,-0.000427,0.000671,-1.430945,1.199219,2.250000,-1.109375,5100,-139,-304,-1233,8283,7318,8404,7119
12157,1557,312,-20673,757,-608,-135,0.000366,0.000122,-1.431074,1.199219,2.250000,-1.109375,5100,-338,217,-1220,8264,7299,8404,7147
12158,-1407,-1095,-7,-787,-641,-21,-0.000366,-0.000488,-1.431066,1.199219,2.250000,-1.109375,5100,132,250,-1217,8253,7319,8420,7137
12159,-2204,141,-2381,-749,622,61,-0.000977,0.000183,-1.431074,1.199219,2.250000,-1.109375,5100,142,-190,-1220,8297,7321,8397,7094
12160,3006,229,-18526,373,122,-58,-0.000610,0.000244,-1.431074,1.199219,2.250000,-1.109375,5100,-189,-22,-1212,8299,7297,8402,7139
12161,479,1093,-22851,883,-882,-201,0.000434,-0.000593,-1.431271,1.199219,2.250000,-1.109375,5100,-371,345,-1189,8272,7280,8385,7139
12162,-2214,-395,6877,-1155,45,100,-0.000610,-0.000488,-1.431308,1.199219,2.250000,-1.109375,5100,252,33,-1194,8299,7280,8402,7126
12163,-88,-26,-6364,-530,565,119,-0.001099,0.000061,-1.431256,1.199219,2.250000,-1.109375,5100,82,-157,-1201,8290,7297,8384,7119
12164,3166,-470,-16310,381,327,30,-0.000732,0.000427,-1.431256,1.199219,2.250000,-1.109375,5100,-186,-99,-1201,8312,7279,8387,7155
12165,-1493,1063,-22198,1292,-507,-166,0.000610,-0.000000,-1.431316,1.199219,2.250000,-1.109375,5100,-504,193,-1182,8313,7274,8382,7150
12166,-1449,-492,9176,-517,-289,114,0.000244,-0.000366,-1.431308,1.199219,2.250000,-1.109375,5100,26,132,-1189,8306,7283,8377,7132
12167,1286,595,-12246,-908,256,220,-0.000671,-0.000122,-1.431074,1.199219,2.250000,-1.117188,5100,161,-54,-1208,8317,7293,8376,7120
12168,1950,390,-19974,455,-67,9,-0.000122,-0.000061,-1.431066,1.199219,2.250000,-1.117188,5100,-243,57,-1208,8298,7277,8365,7127
12169,-988,-1400,-3077,305,273,-6,0.000244,0.000244,-1.431066,1.199219,2.250000,-1.117188,5100,-205,-74,-1207,8314,7274,8369,7144
12170,-2984,287,-6045,-566,290,161,-0.000183,0.000549,-1.430945,1.199219,2.250000,-1.117188,5100,58,-94,-1223,8293,7286,8356,7107
12171,1102,-31,-13201,239,-576,73,0.000122,-0.000000,-1.430893,1.199219,2.250000,-1.117188,5100,-188,218,-1231,8306,7281,8377,7106
12172,1685,-936,-9783,-104,-190,-4,0.000061,-0.000244,-1.430884,1.199219,2.250000,-1.117188,5100,-80,96,-1233,8297,7278,8372,7114
12173,-206,-185,-12176,115,530,9,0.000244,0.000305,-1.430884,1.199219,2.250000,-1.117188,5100,-153,-161,-1235,8282,7280,8354,7107
12174,-1576,473,-5453,19,331,66,0.000366,0.000671,-1.430884,1.199219,2.250000,-1.117188,5100,-128,-110,-1242,8301,7276,8377,7108
12175,526,-114,-13641,-29,-879,-2,0.000366,-0.000122,-1.430893,1.199219,2.250000,-1.117188,5100,-116,326,-1242,8275,7277,8380,7110
12176,1276,-1068,-7131,-587,-461,-57,-0.000244,-0.000610,-1.430884,1.199219,2.250000,-1.117188,5100,67,207,-1237,8276,7277,8389,7108
12177,-893,373,-7211,12,810,3,-0.000061,0.000244,-1.430884,1.199219,2.250000,-1.117188,5100,-106,-244,-1236,8304,7283,8385,7098
12178,81,-73,-8057,57,464,51,0.000000,0.000732,-1.430884,1.199219,2.250000,-1.117188,5100,-118,-150,-1240,8294,7276,8378,7102
12179,728,836,-24294,440,-1314,-164,0.000610,-0.000549,-1.431074,1.199219,2.250000,-1.117188,5100,-252,492,-1222,8268,7272,8389,7108
12180,-238,-1647,2511,-1144,-656,-78,-0.000488,-0.001282,-1.431126,1.199219,2.250000,-1.117188,5100,247,300,-1211,8301,7275,8391,7083
12181,-1429,129,-5359,-877,785,65,-0.001282,-0.000488,-1.431135,1.199219,2.250000,-1.117188,5100,199,-203,-1212,8308,7289,8379,7083
12182,1726,331,-15814,436,373,-1,-0.000855,-0.000122,-1.431135,1.199219,2.250000,-1.117188,5100,-188,-83,-1208,8327,7274,8370,7103
12183,280,688,-25808,1332,-1041,-217,0.000549,-0.001099,-1.431316,1.199219,2.250000,-1.117188,5100,-502,421,-1182,8324,7268,8382,7109
12184,-91,-1651,12123,-1046,-43,88,-0.000427,-0.001099,-1.431316,1.199219,2.250000,-1.117188,5100,212,82,-1185,8308,7282,8367,7097
12185,455,-34,-4075,-1172,1047,224,-0.001526,0.000061,-1.431256,1.199219,2.250000,-1.128906,5100,279,-322,-1202,8328,7299,8328,7092
12186,814,541,-23854,16,610,107,-0.001526,0.000610,-1.431135,1.199219,2.250000,-1.128906,5100,-54,-212,-1211,8331,7264,8343,7098
12187,-3840,1708,-26970,1723,-1332,-262,0.000305,-0.000671,-1.431308,1.199219,2.250000,-1.128906,5100,-614,484,-1183,8326,7272,8345,7124
12188,447,-1878,20758,-749,-660,58,-0.000366,-0.001282,-1.431308,1.199219,2.250000,-1.128906,5100,118,286,-1186,8345,7274,8345,7113
12189,2236,751,-11782,-1664,925,242,-0.001953,-0.000427,-1.431135,1.199219,2.250000,-1.128906,5100,427,-268,-1207,8323,7315,8330,7113
12190,442,990,-28605,242,314,49,-0.001709,-0.000061,-1.431074,1.199219,2.250000,-1.128906,5100,-124,-77,-1211,8351,7262,8329,7142
12191,-3712,583,-13457,1754,-552,-217,0.000000,-0.000549,-1.431247,1.199219,2.250000,-1.128906,5100,-621,220,-1190,8337,7258,8334,7148
12192,-34,-2383,15043,-803,-187,130,-0.000732,-0.000732,-1.431135,1.199219,2.250000,-1.128906,5100,134,104,-1201,8342,7273,8329,7132
12193,3545,173,-17366,-765,192,171,-0.001404,-0.000488,-1.431074,1.199219,2.250000,-1.128906,5100,132,-24,-1217,8322,7316,8336,7117
12194,1102,1115,-24744,965,99,-39,-0.000427,-0.000366,-1.431066,1.199219,2.250000,-1.128906,5100,-397,1,-1213,8340,7259,8335,7126
12195,-1781,-897,3526,-166,449,90,-0.000488,0.000122,-1.430953,1.199219,2.250000,-1.128906,5100,-61,-142,-1222,8324,7293,8328,7123
12196,-3552,-531,-198,-779,62,152,-0.001160,0.000183,-1.430893,1.199219,2.250000,-1.128906,5100,133,-18,-1238,8308,7294,8341,7109
12197,430,595,-14975,327,-553,2,-0.000794,-0.000244,-1.430893,1.199219,2.250000,-1.128906,5100,-197,208,-1240,8336,7289,8334,7119
12198,3311,-661,-9754,-67,395,24,-0.000794,0.000061,-1.430893,1.199219,2.250000,-1.128906,5100,-75,-124,-1244,8338,7286,8354,7104
12199,-984,956,-9833,-58,803,73,-0.000793,0.000916,-1.430764,1.199219,2.250000,-1.128906,5100,-83,-290,-1253,8311,7285,8346,7106
12200,-2661,361,-7020,-18,-312,29,-0.000732,0.000732,-1.430772,1.199219,2.250000,-1.128906,5100,-96,91,-1258,8294,7271,8383,7145
12201,450,-1229,-11615,-481,-885,-50,-0.001160,-0.000244,-1.430772,1.199219,2.250000,-1.128906,5100,54,319,-1254,8301,7273,8380,7139
12202,1362,119,-9698,-111,272,-77,-0.001221,-0.000000,-1.430893,1.199219,2.250000,-1.128906,5100,-49,-70,-1246,8324,7280,8385,7131
12203,120,729,-2518,263,1035,44,-0.000855,0.001160,-1.430884,1.199219,2.250000,-1.128906,5100,-167,-362,-1249,8322,7254,8371,7127
12204,-39,-34,-12814,211,-300,-39,-0.000610,0.000854,-1.430884,1.199219,2.250000,-1.128906,5100,-164,92,-1244,8317,7250,8412,7152
12205,1013,-287,-22107,-33,-1589,-251,-0.000549,-0.000549,-1.431126,1.199219,2.250000,-1.128906,5100,-100,588,-1216,8297,7250,8413,7149
12206,-268,-239,5748,-1183,266,-16,-0.001648,-0.000366,-1.431143,1.199219,2.250000,-1.128906,5100,276,-34,-1209,8322,7252,8393,7136
12207,524,1095,-6444,-537,1155,101,-0.002136,0.000793,-1.431143,1.199219,2.250000,-1.128906,5100,111,-368,-1213,8335,7257,8396,7121
12208,263,753,-23475,647,269,11,-0.001465,0.001221,-1.431143,1.199219,2.250000,-1.128906,5100,-248,-96,-1209,8302,7242,8381,7155
12209,-258,-92,-17593,1758,-1309,-355,0.000427,-0.000122,-1.431506,1.199219,2.250000,-1.128906,5100,-645,477,-1169,8321,7234,8398,7144
12210,-831,-1571,16907,-1181,-8,9,-0.000671,-0.000122,-1.431506,1.199219,2.250000,-1.128906,5100,236,43,-1162,8337,7251,8392,7125
12211,2492,1202,-12418,-1055,1265,257,-0.001709,0.001099,-1.431324,1.199219,2.250000,-1.128906,5100,224,-425,-1180,8317,7272,8386,7121
12212,-2073,890,-33166,953,-75,-46,-0.000671,0.001160,-1.431316,1.199219,2.250000,-1.128906,5100,-379,20,-1171,8332,7250,8374,7130
12213,-2250,-46,-11634,2148,-1614,-331,0.001648,-0.000549,-1.431687,1.199219,2.250000,-1.128906,5100,-805,595,-1133,8297,7262,8379,7149
12214,-472,-2781,17895,-1510,140,178,0.000183,-0.000366,-1.431618,1.199219,2.250000,-1.128906,5100,297,7,-1143,8304,7281,8392,7109
12215,4194,990,-18142,-1052,954,230,-0.000854,0.000671,-1.431324,1.199219,2.250000,-1.128906,5100,190,-291,-1161,8292,7306,8377,7105
12216,1417,890,-28273,755,63,-3,-0.000061,0.000793,-1.431316,1.199219,2.250000,-1.128906,5100,-337,-6,-1158,8291,7297,8357,7123
12217,-4359,185,-17830,2172,-912,-228,0.002136,-0.000061,-1.431506,1.199219,2.250000,-1.128906,5100,-826,347,-1133,8257,7338,8390,7121
12218,878,-1800,18693,-810,-42,147,0.001404,-0.000122,-1.431506,1.199219,2.250000,-1.128906,5100,56,59,-1144,8278,7341,8400,7100
12219,3025,802,-16825,-569,261,188,0.000916,0.000183,-1.431324,1.199219,2.250000,-1.128906,5100,-6,-44,-1159,8265,7377,8397,7097
12220,1695,1878,-27091,1060,103,3,0.002014,0.000366,-1.431324,1.199219,2.250000,-1.128906,5100,-501,-2,-1159,8266,7373,8392,7103
12221,-1758,-1471,5589,-568,361,141,0.001587,0.000732,-1.431143,1.199219,2.250000,-1.128906,5100,3,-112,-1173,8250,7380,8404,7077
12222,-3052,-734,-5460,-638,-309,123,0.001038,0.000366,-1.431083,1.199219,2.250000,-1.128906,5100,42,122,-1186,8234,7408,8413,7077
12223,1862,583,-20233,762,-419,-48,0.001770,-0.000061,-1.431083,1.199219,2.250000,-1.128906,5100,-379,175,-1184,8239,7411,8409,7069
12224,2580,-641,-6621,-355,514,74,0.001526,0.000488,-1.431083,1.199219,2.250000,-1.128906,5100,-34,-157,-1193,8242,7393,8415,7076
12225,-2927,749,-5185,-625,238,150,0.000977,0.000854,-1.430953,1.199219,2.250000,-1.128906,5100,61,-73,-1209,8228,7414,8417,7048
12226,-1387,-475,-11175,110,-789,-4,0.001160,-0.000000,-1.430953,1.199219,2.250000,-1.128906,5100,-149,298,-1211,8234,7378,8424,7093
12227,2541,-1305,-10767,-396,-96,-50,0.000854,-0.000183,-1.430953,1.199219,2.250000,-1.128906,5100,17,69,-1208,8237,7397,8391,7082
12228,1387,1198,-10728,-323,640,42,0.000610,0.000610,-1.430945,1.199219,2.250000,-1.128906,5100,5,-197,-1212,8244,7385,8407,7080
12229,-1837,685,-3732,-427,470,127,0.000183,0.001160,-1.430884,1.199219,2.250000,-1.128906,5100,52,-166,-1225,8248,7362,8408,7086
12230,105,-436,-19269,-118,-492,13,0.000122,0.000732,-1.430884,1.199219,2.250000,-1.128906,5100,-34,168,-1227,8246,7342,8393,7107
