counter,    accel.x,    accel.y,    accel.z,    gyro_unscaled.p,    gyro_unscaled.q,    gyro_unscaled.r,    rot->phi,    rot->theta,    rot->psi,    pos->x, pos->y, pos->z,    COMMAND_THRUST,    COMMAND_ROLL,    COMMAND_PITCH,    COMMAND_YAW,    rpm_obs[0],    rpm_obs[1],    rpm_obs[2],    rpm_obs[3]
16521,-1168,-146,-7029,-77,10,-100,-0.001892,0.001038,-1.562496,1.707031,2.566406,-1.527344,4650,-162,206,-1583,8084,6870,8042,6359
16522,-2838,473,-9251,-29,-361,-146,-0.001892,0.000793,-1.562679,1.707031,2.566406,-1.527344,4650,-176,340,-1565,8103,6858,8067,6359
16523,1945,753,-10817,15,74,-96,-0.001831,0.000854,-1.562801,1.707031,2.566406,-1.527344,4650,-192,190,-1550,8119,6874,8055,6345
16524,3205,880,-8045,-202,156,4,-0.001953,0.000977,-1.562801,1.707031,2.566406,-1.527344,4650,-124,159,-1543,8105,6848,8047,6327
16525,-3308,1242,-10887,-185,24,-4,-0.002014,0.001038,-1.562801,1.707031,2.566406,-1.527344,4650,-125,198,-1536,8108,6863,8042,6343
16526,-1217,470,-10080,-252,-190,18,-0.002197,0.000854,-1.562801,1.707031,2.566406,-1.527344,4650,-96,275,-1531,8118,6856,8036,6349
16527,843,-290,-6933,-119,-16,-30,-0.002320,0.000854,-1.562923,1.707031,2.566406,-1.527344,4650,-132,216,-1522,8111,6857,8065,6338
16528,1830,-21,-8383,37,-49,48,-0.002320,0.000854,-1.562923,1.679688,2.589844,-1.527344,4650,-180,230,-1521,8119,6848,8051,6347
16529,-2767,1288,-10810,30,-97,151,-0.002198,0.000793,-1.562923,1.679688,2.589844,-1.527344,4650,-184,249,-1531,8101,6850,8042,6355
16530,179,287,-8958,-25,-67,131,-0.002197,0.000732,-1.562801,1.679688,2.589844,-1.527344,4650,-173,241,-1541,8110,6846,8032,6357
16531,2159,-312,-6468,29,169,78,-0.002075,0.000854,-1.562740,1.679688,2.589844,-1.527344,4650,-194,153,-1547,8110,6861,8032,6344
16532,68,822,-9978,19,-21,79,-0.002014,0.000916,-1.562740,1.679688,2.589844,-1.527344,4650,-195,216,-1555,8125,6842,8031,6356
16533,-2337,1329,-11903,-58,-264,125,-0.001953,0.000732,-1.562557,1.679688,2.589844,-1.527344,4650,-174,305,-1568,8098,6862,8028,6365
16534,-519,1151,-11139,-138,-113,175,-0.002075,0.000610,-1.562496,1.679688,2.589844,-1.527344,4650,-148,259,-1587,8111,6856,8022,6366
16535,3776,-239,-4767,-186,169,73,-0.002197,0.000732,-1.562374,1.679688,2.589844,-1.527344,4650,-128,159,-1598,8117,6861,8028,6368
16536,1453,-336,-5023,-119,109,-1,-0.002258,0.000916,-1.562374,1.679688,2.589844,-1.527344,4650,-143,172,-1601,8122,6872,8030,6371
16537,-2639,863,-12350,-144,-206,5,-0.002381,0.000854,-1.562374,1.679688,2.589844,-1.527344,4650,-131,281,-1604,8115,6849,8029,6371
16538,-1476,1022,-11472,-198,-189,-19,-0.002503,0.000549,-1.562374,1.679688,2.589844,-1.527344,4650,-110,282,-1604,8099,6868,8030,6355
16539,3690,-141,-5480,-226,-36,-71,-0.002686,0.000549,-1.562496,1.679688,2.589844,-1.527344,4650,-95,234,-1597,8110,6858,8023,6357
16540,1232,-185,-7099,-132,261,-78,-0.002747,0.000793,-1.562557,1.679688,2.589844,-1.527344,4650,-119,122,-1588,8141,6861,8025,6363
16541,-1168,797,-11153,-209,142,-76,-0.002845,0.000961,-1.562575,1.679688,2.589844,-1.527344,4650,-91,152,-1577,8132,6860,8054,6344
16542,-2307,675,-9362,-102,-22,-55,-0.002930,0.000977,-1.562740,1.679688,2.589844,-1.527344,4650,-122,202,-1567,8127,6841,8053,6358
16543,2036,-68,-7580,-71,-307,-25,-0.002930,0.000732,-1.562801,1.679688,2.589844,-1.527344,4650,-132,310,-1560,8145,6828,8038,6363
16544,-214,478,-9251,-12,-62,-26,-0.002869,0.000732,-1.562801,1.679688,2.589844,-1.527344,4650,-153,232,-1551,8146,6835,8032,6366
16545,1220,919,-12369,-59,312,20,-0.002869,0.000977,-1.562801,1.679688,2.589844,-1.527344,4650,-142,95,-1548,8144,6832,8030,6370
16546,-233,836,-7585,-188,374,59,-0.002991,0.001465,-1.562923,1.648438,2.609375,-1.539062,4650,-102,55,-1548,8152,6823,8035,6373
16547,-1399,790,-6362,-140,-227,59,-0.003113,0.001343,-1.562923,1.648438,2.609375,-1.539062,4650,-114,261,-1549,8145,6813,8030,6379
16548,-1239,849,-11627,-74,-601,49,-0.003113,0.000732,-1.562923,1.648438,2.609375,-1.539062,4650,-133,411,-1551,8152,6813,8023,6381
16549,2917,109,-12142,29,89,117,-0.003113,0.000732,-1.562801,1.648438,2.609375,-1.539062,4650,-167,182,-1560,8154,6810,8019,6379
16550,3281,-143,-5550,2,608,159,-0.002991,0.001404,-1.562679,1.648438,2.609375,-1.539062,4650,-164,-13,-1574,8140,6825,8023,6383
16551,-3995,307,-4745,61,-106,86,-0.002991,0.001465,-1.562679,1.648438,2.609375,-1.539062,4650,-187,224,-1583,8103,6817,8030,6388
16552,-3463,651,-12447,179,-790,14,-0.002686,0.000610,-1.562679,1.648438,2.609375,-1.539062,4650,-233,483,-1586,8132,6810,8023,6387
16553,4108,295,-11692,173,-124,5,-0.002503,0.000427,-1.562679,1.648438,2.609375,-1.539062,4650,-241,269,-1588,8130,6817,8021,6382
16554,5852,588,-5477,48,549,36,-0.002259,0.001038,-1.562679,1.648438,2.609375,-1.539062,4650,-211,26,-1591,8111,6818,8027,6376
16555,1532,866,-4518,-47,550,29,-0.002320,0.001709,-1.562679,1.648438,2.609375,-1.539062,4650,-183,-3,-1594,8109,6835,8037,6381
16556,-4600,1327,-9485,-182,-143,-29,-0.002381,0.001648,-1.562679,1.648438,2.609375,-1.539062,4650,-137,223,-1591,8112,6833,8035,6379
16557,-3417,483,-9978,-105,-523,-136,-0.002442,0.001160,-1.562740,1.648438,2.609375,-1.539062,4650,-153,370,-1577,8127,6830,8067,6356
16558,5363,-331,-6766,-59,-30,-115,-0.002456,0.001089,-1.562833,1.648438,2.609375,-1.539062,4650,-161,211,-1562,8097,6844,8056,6363
16559,2647,810,-6800,-145,481,-48,-0.002564,0.001587,-1.562923,1.648438,2.609375,-1.539062,4650,-131,24,-1552,8116,6834,8051,6368
16560,-2214,1058,-12626,-145,436,8,-0.002686,0.002075,-1.562984,1.648438,2.609375,-1.539062,4650,-125,16,-1546,8101,6827,8078,6371
16561,-2969,-278,-8642,-10,-256,-87,-0.002625,0.001892,-1.563107,1.648438,2.609375,-1.539062,4650,-163,253,-1531,8103,6818,8072,6372
16562,1446,-736,-5881,318,-271,-66,-0.002259,0.001587,-1.563168,1.648438,2.609375,-1.539062,4650,-272,269,-1518,8111,6846,8083,6375
16563,2799,536,-10053,245,140,56,-0.001953,0.001709,-1.563168,1.617188,2.617188,-1.527344,4650,-263,131,-1517,8101,6834,8071,6377
16564,-580,1649,-13948,106,605,151,-0.001770,0.002380,-1.563106,1.617188,2.617188,-1.527344,4650,-233,-48,-1525,8102,6825,8072,6381
16565,-1284,854,-6483,-67,-59,113,-0.001770,0.002380,-1.562984,1.617188,2.617188,-1.527344,4650,-182,174,-1533,8089,6832,8094,6384
16566,-1869,82,-4803,111,-672,28,-0.001587,0.001709,-1.562984,1.617188,2.617188,-1.527344,4650,-237,406,-1533,8063,6830,8086,6386
16567,1456,366,-13578,143,-483,91,-0.001404,0.001282,-1.562923,1.617188,2.617188,-1.527344,4650,-250,371,-1540,8091,6829,8092,6385
16568,2971,988,-13182,-4,338,161,-0.001343,0.001587,-1.562740,1.617188,2.617188,-1.527344,4650,-207,90,-1556,8077,6850,8077,6384
16569,1412,700,-4240,-154,555,193,-0.001465,0.002197,-1.562557,1.617188,2.617188,-1.527344,4650,-157,-6,-1576,8058,6844,8104,6386
16570,-3815,-514,-3630,-134,-345,76,-0.001526,0.002014,-1.562496,1.617188,2.617188,-1.527344,4650,-155,301,-1587,8042,6830,8085,6382
16571,-1586,-97,-13399,108,-641,-37,-0.001343,0.001282,-1.562496,1.617188,2.617188,-1.527344,4650,-226,424,-1587,8077,6848,8089,6381
16572,4824,631,-12850,117,120,27,-0.001160,0.001404,-1.562496,1.617188,2.617188,-1.527344,4650,-232,169,-1591,8067,6870,8075,6354
16573,3281,1098,-4655,-104,499,102,-0.001221,0.001953,-1.562496,1.617188,2.617188,-1.527344,4650,-165,23,-1603,8055,6843,8089,6360
16574,-3739,514,-6763,-208,50,38,-0.001343,0.002075,-1.562496,1.617188,2.617188,-1.527344,4650,-128,164,-1608,8072,6862,8088,6368
16575,-3503,307,-11424,-189,-634,-68,-0.001465,0.001465,-1.562496,1.617188,2.617188,-1.527344,4650,-124,413,-1603,8071,6854,8066,6371
16576,3397,197,-9814,-44,-193,-114,-0.001465,0.001282,-1.562557,1.617188,2.617188,-1.527344,4650,-163,275,-1591,8091,6859,8080,6366
16577,4499,854,-5697,-205,169,49,-0.001648,0.001404,-1.562557,1.617188,2.617188,-1.527344,4650,-108,152,-1594,8079,6850,8070,6344
16578,270,1098,-7525,-245,362,76,-0.001831,0.001831,-1.562557,1.617188,2.617188,-1.527344,4650,-89,67,-1599,8096,6833,8056,6366
16579,-2344,668,-11833,-305,84,33,-0.002075,0.002014,-1.562557,1.617188,2.617188,-1.527344,4650,-60,148,-1600,8089,6848,8081,6364
16580,-2127,-163,-7452,-70,-289,-98,-0.002075,0.001770,-1.562679,1.609375,2.636719,-1.527344,4650,-127,280,-1588,8105,6835,8069,6366
16581,3060,-258,-6933,137,-109,-49,-0.001953,0.001587,-1.562740,1.609375,2.636719,-1.527344,4650,-194,224,-1580,8124,6845,8049,6366
16582,359,1210,-10919,-26,70,98,-0.001892,0.001648,-1.562740,1.609375,2.636719,-1.527344,4650,-152,164,-1585,8111,6834,8043,6375
16583,-1562,1437,-13554,-78,276,121,-0.001831,0.002014,-1.562557,1.609375,2.636719,-1.527344,4650,-141,81,-1594,8114,6827,8064,6376
16584,309,-65,-5514,-81,-92,30,-0.001892,0.001953,-1.562557,1.609375,2.636719,-1.527344,4650,-141,205,-1595,8116,6821,8059,6379
16585,-322,-541,-5327,206,-252,-10,-0.001709,0.001709,-1.562557,1.609375,2.636719,-1.527344,4650,-235,266,-1593,8127,6814,8059,6381
16586,39,1088,-13324,143,-167,88,-0.001526,0.001526,-1.562557,1.609375,2.636719,-1.527344,4650,-226,246,-1600,8134,6809,8043,6382
16587,275,1742,-13182,45,231,135,-0.001343,0.001831,-1.562374,1.609375,2.636719,-1.527344,4650,-206,104,-1613,8118,6811,8069,6382
16588,2226,197,-3423,-33,151,102,-0.001343,0.001953,-1.562313,1.609375,2.636719,-1.527344,4650,-185,123,-1623,8113,6809,8067,6381
16589,-1380,-295,-3205,45,-261,-34,-0.001282,0.001770,-1.562313,1.609375,2.636719,-1.527344,4650,-211,268,-1621,8118,6807,8092,6383
16590,-932,729,-14238,112,-396,-33,-0.001099,0.001343,-1.562374,1.609375,2.636719,-1.527344,4650,-235,330,-1618,8108,6804,8070,6359
16591,2292,1005,-13327,90,43,37,-0.000977,0.001343,-1.562374,1.609375,2.636719,-1.527344,4650,-233,184,-1622,8113,6831,8091,6364
16592,2856,329,-3592,-6,175,45,-0.000814,0.001514,-1.562315,1.609375,2.636719,-1.527344,4800,-206,133,-1625,8112,6824,8076,6364
16593,-1505,-307,-5381,-6,-22,-46,-0.000794,0.001648,-1.562374,1.609375,2.636719,-1.527344,4800,-206,194,-1620,8099,6821,8105,6344
16594,-1431,302,-13455,15,-181,-133,-0.000671,0.001526,-1.562557,1.609375,2.636719,-1.527344,4800,-212,251,-1605,8112,6843,8115,6352
16595,1712,795,-11342,61,87,-88,-0.000671,0.001526,-1.562679,1.609375,2.636719,-1.527344,4800,-227,156,-1592,8128,6859,8127,6336
16596,1603,1132,-4215,-83,11,-17,-0.000671,0.001526,-1.562740,1.609375,2.636719,-1.527344,4800,-182,181,-1585,8131,6858,8119,6346
16597,-1682,702,-10003,-156,16,-6,-0.000794,0.001648,-1.562740,1.609375,2.636719,-1.527344,4800,-154,174,-1579,8145,6869,8125,6356
16598,359,-41,-13206,-187,132,-55,-0.000916,0.001770,-1.562801,1.578125,2.648438,-1.519531,4800,-136,127,-1568,8153,6887,8163,6362
16599,413,263,-10508,-103,245,-50,-0.000916,0.002075,-1.562923,1.578125,2.648438,-1.519531,4800,-155,76,-1557,8158,6908,8179,6379
16600,610,190,-5630,-12,-111,33,-0.000916,0.002014,-1.562923,1.578125,2.648438,-1.519531,4800,-180,197,-1554,8151,6895,8170,6404
16601,-2622,736,-9406,-38,-334,90,-0.000855,0.001709,-1.562923,1.578125,2.648438,-1.519531,4800,-173,285,-1557,8173,6910,8185,6409
16602,233,358,-13409,-49,-46,42,-0.000855,0.001709,-1.562923,1.578125,2.648438,-1.519531,4800,-170,193,-1557,8186,6930,8200,6433
16603,2939,-87,-6132,-33,226,35,-0.000855,0.001831,-1.562801,1.578125,2.648438,-1.519531,4800,-176,96,-1557,8196,6936,8215,6451
16604,-88,802,-5361,-64,-94,94,-0.000855,0.001831,-1.562801,1.578125,2.648438,-1.519531,4800,-166,205,-1564,8201,6938,8221,6469
16605,-3114,1215,-13402,-137,-404,127,-0.000977,0.001465,-1.562679,1.578125,2.648438,-1.519531,4800,-142,324,-1575,8194,6942,8220,6482
16606,644,431,-11985,-144,-218,52,-0.001038,0.001282,-1.562679,1.578125,2.648438,-1.519531,4800,-136,273,-1580,8214,6954,8191,6493
16607,4748,-353,-4597,-109,184,25,-0.001099,0.001343,-1.562679,1.578125,2.648438,-1.519531,4800,-143,133,-1583,8222,6954,8202,6500
16608,174,236,-6522,-148,200,42,-0.001160,0.001648,-1.562679,1.578125,2.648438,-1.519531,4800,-128,116,-1587,8225,6978,8218,6509
16609,-3362,1058,-13871,-192,-133,10,-0.001282,0.001648,-1.562679,1.578125,2.648438,-1.519531,4800,-110,226,-1589,8232,6971,8224,6511
16610,-624,529,-10438,-144,-179,-67,-0.001404,0.001404,-1.562679,1.578125,2.648438,-1.519531,4875,-121,245,-1582,8235,6973,8221,6512
16611,4096,300,-4404,-214,-144,-55,-0.001526,0.001282,-1.562740,1.578125,2.648438,-1.519531,4875,-95,240,-1574,8267,6967,8213,6513
16612,735,607,-10464,-235,302,-8,-0.001770,0.001648,-1.562740,1.578125,2.648438,-1.519531,4875,-83,77,-1571,8264,6992,8190,6519
16613,-1296,602,-14649,-320,478,-7,-0.002014,0.002197,-1.562740,1.578125,2.648438,-1.519531,4875,-49,-6,-1567,8263,6983,8201,6523
16614,-2455,148,-5946,-217,-59,-75,-0.002136,0.002075,-1.562801,1.578125,2.648438,-1.519531,4875,-74,169,-1556,8257,6977,8219,6528
16615,1685,87,-4938,8,-327,-52,-0.002136,0.001770,-1.562984,1.546875,2.667969,-1.507812,4875,-143,268,-1546,8286,6971,8223,6550
16616,1599,390,-12974,12,184,2,-0.002075,0.001953,-1.562984,1.546875,2.667969,-1.507812,4875,-150,92,-1540,8285,6993,8216,6553
16617,693,653,-13278,-24,707,13,-0.002014,0.002747,-1.562984,1.546875,2.667969,-1.507812,4875,-147,-111,-1536,8302,6985,8229,6569
16618,-2012,641,-3775,-74,-61,7,-0.002014,0.002747,-1.562984,1.546875,2.667969,-1.507812,4875,-137,145,-1531,8277,6978,8245,6595
16619,-2093,402,-7547,66,-798,-28,-0.001892,0.001953,-1.563106,1.546875,2.667969,-1.507812,4875,-185,423,-1524,8306,6971,8244,6613
16620,2856,568,-14789,111,-246,23,-0.001709,0.001648,-1.563106,1.546875,2.667969,-1.507812,4875,-207,256,-1521,8320,6993,8269,6633
16621,4693,622,-15367,18,565,57,-0.001648,0.002258,-1.563106,1.546875,2.667969,-1.507812,4875,-186,-29,-1522,8294,6985,8273,6637
16622,2378,375,-5105,-137,524,94,-0.001831,0.002930,-1.562984,1.546875,2.667969,-1.507812,4875,-140,-41,-1527,8286,6982,8272,6645
16623,-5498,341,-4537,-8,-584,13,-0.001648,0.002563,-1.562984,1.546875,2.667969,-1.507812,4875,-180,346,-1526,8303,7002,8282,6649
16624,-2354,417,-14850,195,-680,-22,-0.001465,0.001709,-1.562984,1.546875,2.667969,-1.507812,4875,-247,407,-1521,8291,7021,8273,6651
16625,5577,-12,-12461,140,344,13,-0.001221,0.001953,-1.562984,1.546875,2.667969,-1.507812,4875,-239,59,-1519,8317,7018,8268,6644
16626,3771,690,-2692,-40,512,85,-0.001160,0.002625,-1.562984,1.546875,2.667969,-1.507812,4875,-188,-16,-1524,8289,7034,8294,6653
16627,-4944,919,-8999,-45,-99,50,-0.001160,0.002625,-1.562984,1.546875,2.667969,-1.507812,4875,-186,183,-1527,8270,7018,8305,6651
16628,-3434,61,-15821,-12,-579,-54,-0.001221,0.002075,-1.562984,1.546875,2.667969,-1.507812,4875,-194,363,-1520,8294,7054,8305,6625
16629,3692,-187,-8985,63,1,-75,-0.001099,0.001953,-1.563106,1.546875,2.667969,-1.507812,4875,-218,172,-1509,8281,7064,8291,6628
16630,4083,1180,-4580,-135,267,61,-0.001160,0.002258,-1.563106,1.546875,2.667969,-1.507812,4875,-155,76,-1511,8267,7062,8305,6631
16631,-2575,1124,-12693,-200,354,79,-0.001282,0.002747,-1.563106,1.546875,2.667969,-1.507812,4875,-128,26,-1515,8259,7066,8295,6640
16632,-2551,-656,-13169,-217,-148,-12,-0.001465,0.002563,-1.563106,1.527344,2.667969,-1.500000,4875,-113,194,-1511,8285,7067,8285,6617
16633,432,-797,-5434,138,-398,-116,-0.001221,0.002197,-1.563167,1.527344,2.667969,-1.500000,4875,-220,292,-1496,8271,7075,8301,6622
16634,4007,1085,-7817,82,-165,47,-0.001099,0.002075,-1.563167,1.527344,2.667969,-1.500000,4875,-207,225,-1496,8268,7082,8305,6633
16635,-228,1561,-14688,-165,446,133,-0.001221,0.002563,-1.563106,1.527344,2.667969,-1.500000,4875,-133,3,-1505,8256,7064,8301,6637
16636,-1500,0,-10082,-254,221,42,-0.001404,0.002808,-1.563106,1.527344,2.667969,-1.500000,4875,-99,66,-1506,8267,7072,8312,6616
16637,-2310,-239,-3981,-96,-720,-46,-0.001465,0.002075,-1.563106,1.527344,2.667969,-1.500000,4875,-140,407,-1498,8265,7080,8303,6637
16638,2125,614,-12754,77,-496,79,-0.001343,0.001587,-1.563106,1.527344,2.667969,-1.500000,4875,-193,353,-1503,8267,7059,8281,6641
16639,3237,907,-14864,-132,481,190,-0.001404,0.002014,-1.562923,1.527344,2.667969,-1.500000,4875,-130,12,-1520,8286,7077,8262,6648
16640,-418,429,-4380,-288,507,141,-0.001648,0.002625,-1.562801,1.527344,2.667969,-1.500000,4875,-78,-20,-1533,8274,7084,8297,6650
16641,-5030,290,-3688,-178,-749,50,-0.001770,0.002014,-1.562740,1.527344,2.667969,-1.500000,4875,-103,422,-1539,8271,7081,8280,6656
16642,-3842,-131,-10641,48,-910,18,-0.001648,0.001038,-1.562740,1.527344,2.667969,-1.500000,4875,-171,512,-1542,8308,7080,8264,6657
16643,3815,707,-16841,39,143,116,-0.001587,0.001099,-1.562679,1.527344,2.667969,-1.500000,4875,-174,162,-1554,8300,7084,8247,6653
16644,5139,741,-8100,-222,570,165,-0.001770,0.001770,-1.562557,1.527344,2.667969,-1.500000,4875,-95,-4,-1571,8289,7057,8246,6654
16645,-3200,329,-3306,-169,-201,104,-0.001770,0.001709,-1.562496,1.527344,2.667969,-1.500000,4875,-108,250,-1584,8296,7073,8244,6657
16646,-4081,-290,-11763,96,-756,-42,-0.001709,0.000977,-1.562496,1.527344,2.667969,-1.500000,4875,-190,458,-1583,8322,7081,8241,6649
16647,2735,217,-15072,170,-10,-46,-0.001526,0.000916,-1.562496,1.527344,2.667969,-1.500000,4875,-221,209,-1580,8322,7092,8238,6644
16648,5766,995,-5482,-97,257,107,-0.001526,0.001160,-1.562496,1.527344,2.667969,-1.500000,4875,-145,110,-1590,8328,7092,8241,6617
16649,-2479,968,-5782,-182,65,60,-0.001648,0.001343,-1.562496,1.527344,2.667969,-1.500000,4875,-118,162,-1596,8333,7063,8241,6631
16650,-2585,173,-14574,-150,-273,-70,-0.001770,0.001160,-1.562496,1.507812,2.687500,-1.488281,4875,-122,278,-1589,8346,7076,8240,6630
16651,142,-70,-12077,-6,-50,-146,-0.001648,0.001099,-1.562679,1.507812,2.687500,-1.488281,4875,-164,201,-1573,8352,7090,8264,6612
16652,3508,997,-4568,-166,-143,37,-0.001770,0.000977,-1.562679,1.507812,2.687500,-1.488281,4875,-113,237,-1573,8351,7089,8254,6592
16653,-1702,1273,-10295,-213,39,66,-0.001892,0.001099,-1.562679,1.507812,2.687500,-1.488281,4875,-94,170,-1575,8338,7069,8250,6607
16654,120,-109,-15930,-194,222,-5,-0.002075,0.001221,-1.562679,1.507812,2.687500,-1.488281,4875,-94,96,-1571,8346,7074,8248,6596
16655,-917,-849,-6096,19,-77,-127,-0.002075,0.001221,-1.562740,1.507812,2.687500,-1.488281,4875,-158,194,-1554,8367,7054,8254,6602
16656,221,814,-4312,235,-342,-19,-0.001770,0.000916,-1.562740,1.507812,2.687500,-1.488281,4875,-233,293,-1547,8352,7062,8250,6591
16657,280,1773,-13987,54,-106,128,-0.001648,0.000793,-1.562740,1.507812,2.687500,-1.488281,4875,-188,219,-1554,8350,7068,8245,6609
16658,1635,295,-12744,-42,441,95,-0.001587,0.001221,-1.562679,1.507812,2.687500,-1.488281,4875,-164,16,-1560,8342,7062,8271,6596
16659,-455,-117,-650,-61,-9,15,-0.001648,0.001282,-1.562679,1.507812,2.687500,-1.488281,4875,-159,164,-1558,8355,7063,8268,6606
16660,-1744,736,-9007,35,-513,69,-0.001465,0.000854,-1.562679,1.507812,2.687500,-1.488281,4875,-189,349,-1563,8350,7057,8264,6600
16661,1262,1085,-18476,-37,-151,140,-0.001465,0.000671,-1.562496,1.507812,2.687500,-1.488281,4950,-168,235,-1575,8351,7066,8255,6609
16662,2403,87,-7762,-128,273,95,-0.001526,0.000916,-1.562496,1.507812,2.687500,-1.488281,4950,-138,85,-1584,8330,7052,8280,6589
16663,-664,158,-502,-173,-231,38,-0.001648,0.000793,-1.562374,1.507812,2.687500,-1.488281,4950,-119,262,-1589,8336,7071,8276,6609
16664,-2009,-202,-5644,-72,-492,5,-0.001709,0.000366,-1.562374,1.507812,2.687500,-1.488281,4950,-145,366,-1590,8348,7072,8294,6623
16665,-2,519,-17881,-44,-121,-21,-0.001648,0.000183,-1.562374,1.507812,2.687500,-1.488281,4950,-152,248,-1588,8339,7076,8283,6603
16666,2632,753,-10909,-160,196,-28,-0.001770,0.000366,-1.562496,1.507812,2.687500,-1.488281,4950,-114,135,-1584,8356,7085,8299,6611
16667,723,917,-1005,-242,-72,-7,-0.001953,0.000427,-1.562496,1.488281,2.699219,-1.476562,4950,-83,222,-1582,8355,7091,8296,6626
16668,-516,-253,-11470,-185,85,-56,-0.002075,0.000549,-1.562557,1.488281,2.699219,-1.476562,4950,-93,158,-1574,8384,7101,8284,6612
16669,-341,158,-16955,-185,335,-110,-0.002259,0.000793,-1.562679,1.488281,2.699219,-1.476562,4950,-86,56,-1559,8376,7104,8305,6624
16670,-277,793,-6459,-212,2,-50,-0.002381,0.000916,-1.562740,1.488281,2.699219,-1.476562,4950,-73,162,-1550,8402,7108,8294,6636
16671,-1158,1073,-4049,-254,-450,38,-0.002625,0.000488,-1.562740,1.488281,2.699219,-1.476562,4950,-54,329,-1548,8414,7106,8318,6647
16672,1111,502,-16003,-220,169,-1,-0.002747,0.000610,-1.562740,1.488281,2.699219,-1.476562,4950,-58,115,-1542,8397,7108,8297,6653
16673,1815,-65,-13150,-231,537,-32,-0.002991,0.001160,-1.562801,1.488281,2.699219,-1.476562,4950,-49,-28,-1534,8421,7109,8313,6678
16674,-2118,700,-1921,-206,-321,82,-0.003174,0.001038,-1.562801,1.488281,2.699219,-1.476562,4950,-53,268,-1537,8421,7101,8333,6684
16675,-2460,549,-9198,-43,-644,115,-0.003113,0.000305,-1.562740,1.488281,2.699219,-1.476562,4950,-103,400,-1544,8427,7098,8305,6708
16676,3466,24,-16684,4,250,72,-0.003052,0.000488,-1.562679,1.488281,2.699219,-1.476562,4950,-123,96,-1549,8414,7080,8310,6700
16677,4280,-229,-7960,-15,780,69,-0.002991,0.001404,-1.562679,1.488281,2.699219,-1.476562,4950,-124,-111,-1555,8425,7088,8300,6712
16678,-2993,1193,-1834,-109,90,132,-0.003052,0.001587,-1.562496,1.488281,2.699219,-1.476562,4950,-99,107,-1567,8426,7091,8322,6736
16679,-3759,1037,-14197,-4,-510,86,-0.002991,0.001038,-1.562496,1.488281,2.699219,-1.476562,5025,-135,323,-1576,8429,7091,8317,6748
16680,2863,246,-14758,-46,-101,7,-0.002991,0.000916,-1.562496,1.488281,2.699219,-1.476562,5025,-125,194,-1578,8412,7095,8307,6744
16681,4196,368,-3570,-170,353,6,-0.003113,0.001282,-1.562496,1.488281,2.699219,-1.476562,5025,-87,34,-1580,8426,7074,8322,6751
16682,-2130,575,-6901,-187,130,59,-0.003235,0.001526,-1.562374,1.488281,2.699219,-1.476562,5025,-78,103,-1586,8427,7079,8335,6765
16683,-2666,575,-17453,-121,-208,-38,-0.003357,0.001404,-1.562374,1.488281,2.699219,-1.476562,5025,-94,222,-1583,8434,7087,8351,6761
16684,622,-95,-10561,25,-50,-138,-0.003113,0.001343,-1.562557,1.468750,2.718750,-1.468750,5025,-140,172,-1568,8442,7094,8363,6764
16685,3500,644,-1228,1,-29,-56,-0.003113,0.001282,-1.562679,1.468750,2.718750,-1.468750,5025,-136,170,-1559,8419,7098,8359,6746
16686,1778,778,-3478,-18,168,-12,-0.003052,0.001465,-1.562679,1.468750,2.718750,-1.468750,5025,-134,97,-1554,8427,7077,8376,6776
16687,-447,507,-18947,-3,424,-29,-0.002991,0.002014,-1.562740,1.468750,2.718750,-1.468750,5025,-142,-8,-1546,8443,7110,8371,6782
16688,-2342,-117,-12945,103,-21,-117,-0.002869,0.002014,-1.562923,1.468750,2.718750,-1.468750,5025,-180,139,-1529,8443,7116,8406,6785
16689,34,475,-1547,239,-347,-39,-0.002503,0.001648,-1.562923,1.468750,2.718750,-1.468750,5025,-231,261,-1519,8448,7118,8413,6795
16690,3239,773,-10385,109,163,58,-0.002381,0.001770,-1.562923,1.468750,2.718750,-1.468750,5025,-201,87,-1518,8453,7123,8424,6799
16691,1281,700,-18265,21,729,21,-0.002319,0.002563,-1.562923,1.468750,2.718750,-1.468750,5025,-179,-130,-1514,8445,7123,8428,6801
16692,-3353,690,-4900,-32,-340,-21,-0.002259,0.002380,-1.562984,1.468750,2.718750,-1.468750,5025,-163,240,-1506,8445,7144,8444,6802
16693,-3739,385,-2830,137,-1179,8,-0.002014,0.001038,-1.562984,1.468750,2.718750,-1.468750,5025,-215,571,-1502,8441,7145,8449,6804
16694,4231,456,-16687,215,38,63,-0.001831,0.000977,-1.562984,1.468750,2.718750,-1.468750,5025,-245,172,-1503,8419,7172,8427,6800
16695,6696,192,-16053,-22,993,100,-0.001709,0.002136,-1.562923,1.468750,2.718750,-1.468750,5025,-176,-180,-1509,8428,7169,8442,6827
16696,-3407,634,-1856,-66,-92,117,-0.001709,0.002197,-1.562801,1.468750,2.718750,-1.468750,5025,-160,178,-1518,8416,7179,8484,6824
16697,-7055,-231,-9203,263,-1050,52,-0.001404,0.001160,-1.562801,1.468750,2.718750,-1.468750,5025,-263,533,-1522,8406,7194,8448,6819
16698,3675,-14,-17528,410,-14,-2,-0.000916,0.000916,-1.562801,1.468750,2.718750,-1.468750,5025,-319,192,-1521,8420,7214,8442,6791
